@id,@form,@lemma,@postag,@relation
1,εἰσὶ,εἰμί,v3ppia---,PRED
2,δʼ,δέ,d--------,AuxY
3,οἳ,ὅς,p-p---mn-,SBJ
4,βασανιζομένους,βασανίζω,v-pppema-,ADV
5,φασὶ,φημί,v3ppia---,SBJ
6,θεράποντας,θεράπων,n-p---ma-,SBJ
7,εἰπεῖν,εἶπον,v--ana---,OBJ
8,",",punc1,u--------,AuxX
9,ὅτι,ὅτι2,c--------,AuxC
10,αὐτὸν,αὐτός,p-s---ma-,OBJ
11,ξένοι,ξένος1,n-p---mn-,SBJ
12,διʼ,διά,r--------,AuxP
13,ὀπισθοδόμου,ὀπισθόδομος,n-s---mg-,ADV
14,νυκτὸς,νύξ,n-s---fg-,ADV
15,ἐπεισαχθέντες,ἐπεισάγω,v-pappmn-,ADV
16,ἀποπνίξαιεν,ἀποπνίγω,v3paoa---,OBJ_CO
17,καὶ,καί,c--------,COORD
18,οἱ,ὁ,l-p---mn-,ATR
19,πυθόμενοι,πυνθάνομαι,v-papmmn-,SBJ
20,ὀκνήσαιεν,ὀκνέω,v3paoa---,OBJ_CO
21,ἐξενεγκεῖν,ἐκφέρω,v--ana---,OBJ
22,διὰ,διά,r--------,AuxP
23,τὸν,ὁ,l-s---ma-,ATR
24,δῆμον,δῆμος,n-s---ma-,SBJ
25,ὀργιζόμενον,ὀργίζω,v-sppema-,ADV_CO
26,ἔτι,ἔτι,d--------,ADV
27,καὶ,καί,c--------,COORD
28,τῷ,ὁ,l-s---md-,ATR
29,θανάτῳ,θάνατος,n-s---md-,OBJ
30,συνηδόμενον,συνήδομαι,v-sppema-,ADV_CO
31,.,punc1,u--------,AuxK
