@id,@form,@lemma,@postag,@relation
1,ὁ,ὁ,l-s---mn-,ATR
2,δὲ,δέ,d--------,AuxY
3,Γράκχος,Γράκχος,n-s---mn-,SBJ
4,καὶ,καί,d--------,AuxZ
5,ὁδοὺς,ὁδός2,n-p---fa-,OBJ
6,ἔτεμνεν,τέμνω,v3siia---,PRED_CO
7,ἀνὰ,ἀνά,r--------,AuxP
8,τὴν,ὁ,l-s---fa-,ATR
9,Ἰταλίαν,Ἰταλία,n-s---fa-,ADV
10,μακράς,μακρός,a-p---fa-,ATR
11,",",punc1,u--------,AuxX
12,πλῆθος,πλῆθος,n-s---na-,OBJ
13,ἐργολάβων,ἐργόλαβος,n-p---mg-,ATR_CO
14,καὶ,καί,c--------,COORD
15,χειροτεχνῶν,χειροτέχνης,n-p---mg-,ATR_CO
16,ὑφʼ,ὑπό,r--------,AuxP
17,ἑαυτῷ,ἑαυτοῦ,p-s---md-,OCOMP
18,ποιούμενος,ποιέω,v-sppemn-,ADV
19,",",punc1,u--------,AuxX
20,ἑτοίμων,ἑτοῖμος,a-p---mg-,ATR
21,ἐς,εἰς,r--------,AuxP
22,ὅ,ὅς,p-s---na-,OBJ
23,τι,τις,a-s---na_,ATR
24,κελεύοι,κελεύω,v3spoa---,ADV
25,",",punc1,u--------,AuxX
26,καὶ,καί,c--------,COORD
27,ἀποικίας,ἀποικία,n-p---fa-,OBJ
28,ἐσηγεῖτο,εἰσηγέομαι,v3spom---,PRED_CO
29,πολλάς,πολύς,a-p---fa-,ATR
30,.,punc1,u--------,AuxK
