@id,@form,@lemma,@postag,@relation
1,ταῦτα,οὗτος,a-p---na_,AuxZ
2,δʼ,δέ,d--------,AuxY
3,",",punc1,u--------,AuxX
4,ὅσοι,ὅσος,a-p---mn-,SBJ
5,τοῦ,ὁ,l-s---mg-,ATR
6,Σκιπίωνος,Σκίπιωνος,n-s---mn-,ATR
7,ἦσαν,εἰμί,v3piia---,SBJ
8,ἐχθροί,ἐχθρός,a-p---mn-,PNOM
9,",",punc1,u--------,AuxX
10,κατιδόντες,κατεῖδον,v-papamn-,ADV
11,ἐβόων,βοάω,v3piia---,PRED
12,",",punc1,u--------,AuxX
13,ὡς,ὡς,c--------,AuxC
14,λῦσαι,λύω,v--ana---,OBJ
15,τὸν,ὁ,l-s---ma-,ATR
16,Γράκχου,Γράκχος,n-s---mg-,ATR
17,νόμον,νόμος,n-s---ma-,OBJ
18,ὅλως,ὅλος,d--------,ADV
19,διεγνωκὼς,διαγιγνώσκω,v-srpamn-,ADV
20,μέλλοι,μέλλω,v3spoa---,OBJ
21,πολὺν,πολύς,a-s---ma-,ATR
22,ἐπὶ,ἐπί,r--------,AuxP
23,τῷδε,ὅδε,p-s---md-,ADV
24,ἔνοπλον,ἔνοπλος,a-s---ma-,ATR
25,φόνον,φόνος,n-s---ma-,OBJ
26,ἐργάσασθαι,ἐργάζομαι,v--ane---,OBJ
27,.,punc1,u--------,AuxK
