@id,@form,@lemma,@postag
1,ἀλλὰ,ἀλλά,d--------
2,εἰ,εἰ,c--------
3,τὰ,ὁ,l-p---na-
4,χρήματα,χρῆμα,n-p---na-
5,τὰ,ὁ,l-p---na-
6,φανερὰ,φανερός,a-p---na-
7,δημεύσαιτε,δημεύω,v2paoa---
8,",",punc1,u--------
9,καλῶς,καλός,d--------
10,ἂν,ἄν1,d--------
11,ἔχοι,ἔχω,v3spoa---
12,ἢ,ἤ1,d--------
13,τῇ,ὁ,l-s---fd-
14,πόλει,πόλις,n-s---fd-
15,",",punc1,u--------
16,ἧς,ὅς,p-s---fg-
17,οὗτοι,οὗτος,p-p---mn-
18,πολλὰ,πολύς,a-p---na-
19,εἰλήφασιν,λαμβάνω,v3pria---
20,",",punc1,u--------
21,ἢ,ἤ1,c--------
22,τοῖς,ὁ,l-p---md-
23,ἰδιώταις,ἰδιώτης,n-p---md-
24,",",punc1,u--------
25,ὧν,ὅς,p-p---mg-
26,τὰς,ὁ,l-p---fa-
27,οἰκίας,οἰκία,n-p---fa-
28,ἐξεπόρθησαν,ἐκπορθέω,v3paia---
29,;,punc1,u--------
