@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,εἰς,εἰς,r--------
3,τοσοῦτόν,τοσοῦτόν,p-s---na-
4,εἰσι,εἰμί,v3ppia---
5,τόλμης,τόλμα,n-s---fg-
6,ἀφιγμένοι,ἀφικνέομαι,v-prpemn-
7,ὥσθʼ,ὥστε,c--------
8,ἥκουσιν,ἥκω,v3ppia---
9,ἀπολογησόμενοι,ἀπολογέομαι,v-pfpemn-
10,",",punc1,u--------
11,καὶ,καί,c--------
12,λέγουσιν,λέγω3,v3ppia---
13,ὡς,ὡς,c--------
14,οὐδὲν,οὐδείς,p-s---na-
15,κακὸν,κακός,a-s---na-
16,οὐδʼ,οὐδʼ,c--------
17,αἰσχρὸν,αἰσχρός,a-s---na-
18,εἰργασμένοι,ἐργάζομαι,v-prpemn-
19,εἰσίν,εἰμί,v3ppia---
20,.,punc1,u--------
