@id,@form,@lemma,@postag
1,μισθωσάμενοι,μισθόω,v-papmmn-
2,δὲ,δέ,d--------
3,πάντας,πᾶς,a-p---ma-
4,ἀνθρώπους,ἄνθρωπος,n-p---ma-
5,ἐπʼ,ἐπί,r--------
6,ὀλέθρῳ,ὄλεθρος,n-s---md-
7,τῆς,ὁ,l-s---fg-
8,πόλεως,πόλις,n-s---fg-
9,",",punc1,u--------
10,καὶ,καί,d--------
11,πόλεις,πόλις,n-p---fa-
12,ἐπάγοντες,ἐπάγω,v-pppamn-
13,",",punc1,u--------
14,καὶ,καί,c--------
15,τελευτῶντες,τελευτάω,v-pppamn-
16,Λακεδαιμονίους,Λακεδαιμόνιος,n-p---ma-
17,καὶ,καί,c--------
18,τῶν,ὁ,l-p---mg-
19,συμμάχων,σύμμαχος,n-p---mg-
20,ὁπόσους,ὁπόσος,a-p---ma-
21,ἐδύναντο,δύναμαι,v3piie---
22,πεῖσαι,πείθω,v--ana---
23,",",punc1,u--------
24,οὐ,οὐ,d--------
25,διαλλάξαι,διαλλάσσω,v--ana---
26,ἀλλʼ,ἀλλά,c--------
27,ἀπολέσαι,ἀπόλλυμι,v--ana---
28,παρεσκευάζοντο,παρασκευάζω,v3piie---
29,τὴν,ὁ,l-s---fa-
30,πόλιν,πόλις,n-s---fa-
31,εἰ,εἰ,c--------
32,μὴ,μή,d--------
33,διʼ,διά,r--------
34,ἄνδρας,ἀνήρ,n-p---ma-
35,ἀγαθούς,ἀγαθός,a-p---ma-
36,",",punc1,u--------
37,οἷς,ὅς,p-p---md-
38,ὑμεῖς,σύ,p-p---mn-
39,δηλώσατε,δηλόω,v2paia---
40,παρὰ,παρά,r--------
41,τῶν,ὁ,l-p---mg-
42,ἐχθρῶν,ἐχθρός,n-p---mg-
43,δίκην,δίκη,n-s---fa-
44,λαβόντες,λαμβάνω,v-papamn-
45,",",punc1,u--------
46,ὅτι,ὅτι2,c--------
47,καὶ,καί,d--------
48,ἐκείνοις,ἐκεῖνος,p-p---md-
49,χάριν,χάρις,n-s---fa-
50,ἀποδώσετε,ἀποδίδωμι,v2pfia---
51,.,punc1,u--------
52,[0],,
