@id,@form,@lemma,@postag
1,οὐκ,οὐ,d--------
2,οὖν,οὖν,d--------
3,δεινὸν,δεινός,a-s---nn-
4,εἰ,εἰ,c--------
5,τῶν,ὁ,l-p---mg-
6,μὲν,μέν,d--------
7,ἀδίκως,ἄδικος,d-------_
8,τεθνεώτων,θνήσκω,v-prpamg-
9,οἱ,ὁ,l-p---mn-
10,φίλοι,φίλος,n-p---mn-
11,συναπώλλυντο,συναπόλλυμι,v3piie---
12,",",punc1,u--------
13,αὐτοῖς,αὐτός,p-p---md-
14,δὲ,δέ,c--------
15,τοῖς,ὁ,l-p---md-
16,τὴν,ὁ,l-s---fa-
17,πόλιν,πόλις,n-s---fa-
18,ἀπολέσασι,ἀπόλλυμι,v-papamd-
19,δήπου,δήπου,d--------
20,ἐπʼ,ἐπί,r--------
21,ἐκφορὰν,ἐκφορά,n-s---fa-
22,πολλοὶ,πολύς,a-p---mn-
23,ἥξουσιν,ἥκω,v3pfia---
24,",",punc1,u--------
25,ὁπότε,ὁπότε,c--------
26,βοηθεῖν,βοηθέω,v--pna---
27,τοσοῦτοι,τοσοῦτος,p-p---mn-
28,παρασκευάζονται,παρασκευάζω,v3ppie---
29,;,punc1,u--------
30,ἐστιν,εἰμί,v3spia---
