@id,@form,@lemma,@postag
1,οὐ,οὐ,d--------
2,μέντοι,μέντοι,d--------
3,ὡς,ὡς,d--------
4,οὐκ,οὐ,d--------
5,ἔχων,ἔχω,v-sppamn-
6,οἰκείας,οἰκεῖος,a-p---fa-
7,ἔχθρας,ἔχθρη,n-p---fa-
8,καὶ,καί,c--------
9,συμφορὰς,συμφορά,n-p---fa-
10,τοὺς,ὁ,l-p---ma-
11,λόγους,λόγος,n-p---ma-
12,ποιοῦμαι,ποιέω,v1spie---
13,",",punc1,u--------
14,ἀλλʼ,ἀλλά,c--------
15,ὡς,ὡς,d--------
16,ἅπασι,ἅπας,a-p---md-
17,πολλῆς,πολύς,a-s---fg-
18,ἀφθονίας,ἀφθονία,n-s---fg-
19,οὔσης,εἰμί,v-sppafg-
20,ὑπὲρ,ὑπέρ,r--------
21,τῶν,ὁ,l-p---ng-
22,ἰδίων,ἴδιος,a-p---ng-
23,ἢ,ἤ1,c--------
24,ὑπὲρ,ὑπέρ,r--------
25,τῶν,ὁ,l-p---ng-
26,δημοσίων,δημόσιος,a-p---ng-
27,ὀργίζεσθαι,ὀργίζω,v--pne---
28,.,punc1,u--------
