@id,@form,@lemma,@postag,@relation
1,τό,ὁ,l-s---na-,ATR
2,γε,γε,d--------,AuxZ
3,μὴν,μήν,d--------,AuxY
4,πλῆθος,πλῆθος,n-s---na-,OBJ_CO
5,τῶν,ὁ,l-p---mg-,ATR
6,ἀνδρῶν,ἀνήρ,n-p---mg-,ATR
7,καὶ,καί,d--------,AuxY
8,τὸ,ὁ,l-s---na-,ATR
9,μέγεθος,μέγεθος,n-s---na-,OBJ_CO
10,καὶ,καί,c--------,COORD
11,κάλλος,κάλλος,n-s---na-,OBJ_CO
12,τῶν,ὁ,l-p---ng-,ATR
13,σωμάτων,σῶμα,n-p---ng-,ATR
14,",",punc1,u--------,AuxX
15,ἔτι,ἔτι,d--------,AuxZ
16,δὲ,δέ,c--------,COORD
17,τὴν,ὁ,l-s---fa-,ATR
18,ἐν,ἐν,r--------,AuxP
19,τοῖς,ὁ,l-p---md-,ATR
20,πολέμοις,πόλεμος,n-p---md-,ATR
21,τόλμαν,τόλμα,n-s---fa-,OBJ_CO
22,ἐξ,ἐκ,r--------,AuxP
23,αὐτῶν,αὐτός,a-p---fg_,ATR
24,τῶν,ὁ,l-p---fg-,ATR
25,πράξεων,πρᾶξις,n-p---fg-,ADV
26,σαφῶς,σαφής,d--------,ADV
27,ἔσται,εἰμί,v3sfim---,PRED
28,καταμαθεῖν,καταμανθάνω,v--ana---,OBJ
29,.,punc1,u--------,AuxK
