,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0032-002|745|1,1,ἑώρων,ὁράω,v1siia---,OBJ
1,Leuven|0032-002|745|2,2,γάρ,γάρ,d--------,AuxY
3,Leuven|0032-002|745|4,4,ἔφη,φημί,v3siia---,PRED
4,Leuven|0032-002|745|5,5,ὁ,ὁ,l-s---mn-,ATR
5,Leuven|0032-002|745|6,6,Κριτόβουλος,Κριτόβουλος,n-s---mn-,SBJ
7,Leuven|0032-002|745|8,8,ῥήτοράς,ῥήτωρ,n-p---ma-,SBJ
8,Leuven|0032-002|745|9,9,τε,τε,c--------,AuxY
9,Leuven|0032-002|745|10,10,φαύλους,φαῦλος,a-p---ma-,ATR
10,Leuven|0032-002|745|11,11,ἀγαθοῖς,ἀγαθός,a-p---md-,ATR
11,Leuven|0032-002|745|12,12,δημηγόροις,δημηγόρος,n-p---md-,ADV
12,Leuven|0032-002|745|13,13,φίλους,φίλος,a-p---ma-,PNOM
13,Leuven|0032-002|745|14,14,ὄντας,εἰμί,v-pppama-,OBJ_CO
15,Leuven|0032-002|745|16,16,καὶ,καί,c--------,COORD
16,Leuven|0032-002|745|17,17,στρατηγεῖν,στρατηγέω,v--pna---,ADV
17,Leuven|0032-002|745|18,18,οὐχ,οὐ,d--------,AuxZ
18,Leuven|0032-002|745|19,19,ἱκανοὺς,ἱκανός,a-p---ma-,SBJ
19,Leuven|0032-002|745|20,20,πάνυ,πάνυ,d--------,ADV
20,Leuven|0032-002|745|21,21,στρατηγικοῖς,στρατηγικός,a-p---md-,ATR
21,Leuven|0032-002|745|22,22,ἀνδράσιν,ἀνήρ,n-p---md-,ATR
22,Leuven|0032-002|745|23,23,ἑταίρους,ἑταῖρος,n-p---ma-,PNOM
