,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0032-002|505|1,1,μακρὸς,μακρός,a-s---mn-,PNOM_CO
1,Leuven|0032-002|505|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|0032-002|505|3,3,καὶ,καί,c--------,AuxY
3,Leuven|0032-002|505|4,4,ὄρθιος,ὄρθιος,a-s---mn-,PNOM_CO
4,Leuven|0032-002|505|5,5,οἶμος,οἶμος,n-s---mn-,SBJ
5,Leuven|0032-002|505|6,6,ἐς,εἰς,r--------,AuxP
6,Leuven|0032-002|505|7,7,αὐτὴν,αὐτός,p-s---fa-,ATR
7,Leuven|0032-002|505|8,8,καὶ,καί,c--------,COORD
8,Leuven|0032-002|505|9,9,τρηχὺς,τραχύς,a-s---mn-,PNOM_CO
9,Leuven|0032-002|505|10,10,τὸ,ὁ,l-s---na-,ATR
10,Leuven|0032-002|505|11,11,πρῶτον,πρῶτος,a-s---na-,ADV
11,Leuven|0032-002|505|12,12,·,·,u--------,AuxK
