,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0032-002|330|1,1,σὺ,σύ,p2s---cn-,SBJ
1,Leuven|0032-002|330|2,2,δ’,δέ,d--------,AuxY
2,Leuven|0032-002|330|3,3,ἀμφοτέρων,ἀμφότερος,a-p---ng-,ATR
3,Leuven|0032-002|330|4,4,τῶν,ὁ,l-p---ng-,ATR
4,Leuven|0032-002|330|5,5,πλείστου,πολύς,a-s---ngs,ADV
5,Leuven|0032-002|330|6,6,ἀξίων,ἄξιος,a-p---ng-,OBJ
6,Leuven|0032-002|330|7,7,τετυχηκὼς,τυγχάνω,v-srpamn-,ADV
7,Leuven|0032-002|330|8,8,οὐκ,οὐ,d--------,AuxZ
8,Leuven|0032-002|330|9,9,οἴει,οἴομαι,v2spie---,PRED
9,Leuven|0032-002|330|10,10,σοῦ,σύ,p2s---cg-,OBJ
10,Leuven|0032-002|330|11,11,θεοὺς,θεός,n-p---ma-,SBJ
11,Leuven|0032-002|330|12,12,ἐπιμελεῖσθαι,ἐπιμελέομαι,v--pne---,OBJ
