,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0032-002|1120|1,1,δοκεῖ,δοκέω,v3spia---,PRED
1,Leuven|0032-002|1120|2,2,δέ,δέ,d--------,AuxY
2,Leuven|0032-002|1120|3,3,μοι,ἐγώ,p1s---cd-,OBJ
3,Leuven|0032-002|1120|4,4,ἀνδρὶ,ἀνήρ,n-s---md-,ADV
4,Leuven|0032-002|1120|5,5,ἀγαθῷ,ἀγαθός,a-s---md-,ATR
5,Leuven|0032-002|1120|6,6,ἄρχοντι,ἄρχω,v-sppamd-,ATR
6,Leuven|0032-002|1120|7,7,νῦν,νῦν,d--------,ADV
7,Leuven|0032-002|1120|8,8,εὐαρεστοτέρως,εὐάρεστος,d-------c,ADV
8,Leuven|0032-002|1120|9,9,διακεῖσθαι,διάκειμαι,v--pne---,OBJ
9,Leuven|0032-002|1120|10,10,ἡ,ὁ,l-s---fn-,ATR
10,Leuven|0032-002|1120|11,11,πόλις,πόλις,n-s---fn-,SBJ
