,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0041-001|240|1,1,καὶ,καί,c--------,AuxY
1,Leuven|0041-001|240|2,2,τὰ,ὁ,l-p---nn-,SBJ
2,Leuven|0041-001|240|3,3,τῶν,ὁ,l-p---mg-,ATR
3,Leuven|0041-001|240|4,4,συνωμοτῶν,συνωμότης,n-p---mg-,ATR
4,Leuven|0041-001|240|5,5,δέ,δέ,d--------,AuxY
5,Leuven|0041-001|240|6,6,ἐστιν,εἰμί,v3spia---,PRED_CO
6,Leuven|0041-001|240|7,7,ἡμῖν,ἐγώ,p1p---cd-,PNOM
7,Leuven|0041-001|240|8,8,ὀχυρά,ὀχυρός,a-p---nn-,ATR
9,Leuven|0041-001|240|10,10,πίστει,πίστις,n-s---fd-,ADV
10,Leuven|0041-001|240|11,11,δὲ,δέ,d--------,AuxY
11,Leuven|0041-001|240|12,12,ἢ,ἤ,c--------,AuxC
12,Leuven|0041-001|240|13,13,πλήθει,πλῆθος,n-s---nd-,ADV
13,Leuven|0041-001|240|14,14,ὀχυρώτερα,ὀχυρός,a-p---nnc,PNOM
