,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0041-001|146|1,1,κ-,καί,c--------,AuxY
1,Leuven|0041-001|146|2,2,ἐκεῖνος,ἐκεῖνος,p-s---mn-,SBJ
2,Leuven|0041-001|146|3,3,μὲν,μέν,d--------,AuxY
3,Leuven|0041-001|146|4,4,ἔτισε,τίνω,v3saia---,PRED_CO
4,Leuven|0041-001|146|5,5,δίκην,δίκη,n-s---fa-,OBJ
6,Leuven|0041-001|146|7,7,ἐγὼ,ἐγώ,p1s---cn-,SBJ
7,Leuven|0041-001|146|8,8,δὲ,δέ,d--------,COORD
8,Leuven|0041-001|146|9,9,οὐδὲν,οὐδείς,p-s---na-,ADV
9,Leuven|0041-001|146|10,10,δειλότερος,δειλός,a-s---mnc,PNOM
10,Leuven|0041-001|146|11,11,εἰς,εἰς,r--------,AuxP
11,Leuven|0041-001|146|12,12,τὸν,ὁ,l-s---ma-,ATR
12,Leuven|0041-001|146|13,13,πλοῦν,πλόος,n-s---ma-,ADV
13,Leuven|0041-001|146|14,14,γέγονα,γίνομαι,v1sria---,PRED_CO
15,Leuven|0041-001|146|16,16,ἀλλὰ,ἀλλά,c--------,COORD
16,Leuven|0041-001|146|17,17,τῶν,ὁ,l-p---mg-,ATR
17,Leuven|0041-001|146|18,18,ἐτησίων,ἐτήσιος,a-p---mg-,SBJ
18,Leuven|0041-001|146|19,19,παυσαμένων,παύω,v-papmmg-,ADV
19,Leuven|0041-001|146|20,20,ὅπως,ὅπως,d--------,ADV
20,Leuven|0041-001|146|21,21,ἂν,ἄν,d--------,AuxY
21,Leuven|0041-001|146|22,22,ἔχω,ἔχω,v1spsa---,ADV
22,Leuven|0041-001|146|23,23,πλεύσομαι,πλέω,v1sfim---,PRED_CO
23,Leuven|0041-001|146|24,24,·,·,u--------,AuxK
