,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0041-001|145|1,1,ἐκ,ἐκ,r--------,AuxP
1,Leuven|0041-001|145|2,2,τούτου,οὗτος,p-s---ng-,ADV
2,Leuven|0041-001|145|3,3,δὴ,δή,d--------,AuxY
3,Leuven|0041-001|145|4,4,ἰλιγγιῶντα,ἰλιγγιάω,v-pppann-,ADV
4,Leuven|0041-001|145|5,5,ἔδησα,δέω,v1saia---,PRED_CO
5,Leuven|0041-001|145|6,6,τῷ,ὁ,l-s---nd-,ATR
6,Leuven|0041-001|145|7,7,ἰδίῳ,ἴδιος,a-s---nd-,ATR
7,Leuven|0041-001|145|8,8,ζώματι,ζῶμα,n-s---nd-,ADV
9,Leuven|0041-001|145|10,10,ἀποστρέψας,ἀποστρέφω,v-sapamn-,ADV
10,Leuven|0041-001|145|11,11,εἰς,εἰς,r--------,AuxP
11,Leuven|0041-001|145|12,12,τ-,ὁ,l-s---na-,OBJ
12,Leuven|0041-001|145|13,13,ὀπίσω,ὀπίσω,r--------,AuxP
13,Leuven|0041-001|145|14,14,τὼ,ὁ,l-d---fa-,ATR
14,Leuven|0041-001|145|15,15,χεῖρε,χείρ,n-d---fa-,OBJ
16,Leuven|0041-001|145|17,17,καὶ,καί,c--------,COORD
17,Leuven|0041-001|145|18,18,πρὸς,πρός,r--------,AuxP
18,Leuven|0041-001|145|19,19,τοὺς,ὁ,l-p---ma-,ATR
19,Leuven|0041-001|145|20,20,στρατηγοὺς,στρατηγός,n-p---ma-,OBJ
20,Leuven|0041-001|145|21,21,ἄγω,ἄγω,v1spia---,PRED_CO
