,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0041-001|210|1,1,ἐκεῖνο,ἐκεῖνος,p-s---na-,OBJ
1,Leuven|0041-001|210|2,2,δ’,δέ,d--------,AuxY
2,Leuven|0041-001|210|3,3,οὐ,οὐ,d--------,AuxZ
3,Leuven|0041-001|210|4,4,σκοπεῖς,σκοπέω,v2spia---,PRED
5,Leuven|0041-001|210|6,6,ὅτι,ὅτι,c--------,AuxC
7,Leuven|0041-001|210|8,8,εἰ,εἰ,c--------,AuxC
8,Leuven|0041-001|210|9,9,συνῄδειν,σύνοιδα,v1slia---,ADV
9,Leuven|0041-001|210|10,10,ἐμαυτῷ,ἐμαυτοῦ,p-s---md-,SBJ
10,Leuven|0041-001|210|11,11,δικαίως,δίκαιος,d--------,ADV
11,Leuven|0041-001|210|12,12,ὑποπτευομένῳ,ὑποπτεύω,v-sppemd-,OBJ
13,Leuven|0041-001|210|14,14,οὐκ,οὐ,d--------,AuxZ
14,Leuven|0041-001|210|15,15,ἄν,ἄν,d--------,AuxY
15,Leuven|0041-001|210|16,16,ποτε,ποτέ,d--------,ADV
16,Leuven|0041-001|210|17,17,ἑκὼν,ἑκών,a-s---mn-,ADV
17,Leuven|0041-001|210|18,18,ἐμαυτὸν,ἐμαυτοῦ,p-s---ma-,OBJ
18,Leuven|0041-001|210|19,19,ἐνεχείριζον,ἐγχειρίζω,v1siia---,OBJ
19,Leuven|0041-001|210|20,20,τῷ,ὁ,l-s---md-,ATR
20,Leuven|0041-001|210|21,21,ὑποπτεύοντι,ὑποπτεύω,v-sppamd-,OBJ
