,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0041-001|208|1,1,ἀλλὰ,ἀλλά,c--------,AuxY
1,Leuven|0041-001|208|2,2,ἀπεδήμησα,ἀποδημέω,v1saia---,PRED_CO
2,Leuven|0041-001|208|3,3,μὲν,μέν,d--------,AuxY
3,Leuven|0041-001|208|4,4,σὺν,σύν,r--------,AuxP
4,Leuven|0041-001|208|5,5,ὀκτὼ,ὀκτώ,m--------,ATR
5,Leuven|0041-001|208|6,6,θεράπουσι,θεράπων,n-p---md-,ADV_CO
6,Leuven|0041-001|208|7,7,καὶ,καί,c--------,COORD
7,Leuven|0041-001|208|8,8,φίλοις,φίλος,a-p---md-,ADV_CO
8,Leuven|0041-001|208|9,9,δύο,δύο,m--------,ATR
10,Leuven|0041-001|208|11,11,Ἡρακλείδῃ,Ἡρακλείδης,n-s---md-,APOS_CO
11,Leuven|0041-001|208|12,12,καὶ,καί,c--------,COORD
12,Leuven|0041-001|208|13,13,Ἀγάθωνι,Ἀγάθων,n-s---md-,APOS_CO
14,Leuven|0041-001|208|15,15,ἀναλύω,ἀναλύω,v1spia---,PRED_CO
15,Leuven|0041-001|208|16,16,δὲ,δέ,d--------,COORD
16,Leuven|0041-001|208|17,17,δύο,δύο,m--------,OBJ
17,Leuven|0041-001|208|18,18,τῶν,ὁ,l-p---mg-,ATR
18,Leuven|0041-001|208|19,19,οἰκετῶν,οἰκέτης,n-p---mg-,ATR
19,Leuven|0041-001|208|20,20,ἀποβαλών,ἀποβάλλω,v-sapamn-,ADV
