,@id,@form,@lemma,@postag,@relation
0,1,ἔχει,ἔχω,v3spia---,PRED_CO
1,2,δὲ,δέ,d--------,AuxY
2,3,τὴν,ὁ,l-s---fa-,ATR
3,4,κυρίαν,κυρία,n-s---fa-,OBJ
4,5,καὶ,καί,d--------,AuxZ
5,6,περὶ,περί,r--------,AuxP
6,7,τῆς,ὁ,l-s---fg-,ATR
7,8,τῶν,ὁ,l-p---mg-,ATR
8,9,νόμων,νόμος,n-p---mg-,ATR
9,10,δοκιμασίας,δοκιμασία,n-s---fg-,ATR
10,11,",",punc1,u--------,AuxX
11,12,καὶ,καί,c--------,COORD
12,13,τὸ,ὁ,l-s---na-,ATR
13,14,μέγιστον,μέγας,a-s---nas,AuxZ
14,15,",",punc1,u--------,AuxX
15,16,ὑπὲρ,ὑπέρ,r--------,AuxP
16,17,εἰρήνης,εἰρήνη,n-s---fg-,ADV_CO
17,18,οὗτος,οὗτος,p-s---mn-,SBJ
18,19,βουλεύεται,βουλεύω,v3spie---,PRED_CO
19,20,καὶ,καί,c--------,COORD
20,21,πολέμου,πόλεμος,n-s---mg-,ADV_CO
21,22,.,punc1,u--------,AuxK
