,@id,@form,@lemma,@postag,@relation
0,1,κρίνει,κρίνω,v3spia---,PRED_CO
1,2,μὲν,μέν,d--------,AuxY
2,3,οὖν,οὖν,d--------,AuxY
3,4,ὁ,ὁ,l-s---mn-,ATR
4,5,δῆμος,δῆμος,n-s---mn-,SBJ
5,6,καὶ,καί,d--------,AuxY
6,7,διαφόρου,διάφορος,a-s---ng-,OBJ
7,8,πολλάκις,πολλάκις,d--------,ADV
8,9,",",punc1,u--------,AuxX
9,10,ὅταν,ὅταν,c--------,AuxC
10,11,ἀξιόχρεων,ἀξιόχρεως,a-s---nn-,PNOM
11,12,ᾖ,εἰμί,v3spsa---,ADV
12,13,τὸ,ὁ,l-s---nn-,ATR
13,14,τίμημα,τίμημα,n-s---nn-,SBJ
14,15,τῆς,ὁ,l-s---fg-,ATR
15,16,ἀδικίας,ἀδικία,n-s---fg-,ATR
16,17,",",punc1,u--------,AuxX
17,18,καὶ,καί,c--------,COORD
18,19,μάλιστα,μάλιστα,d--------,AuxZ
19,20,τοὺς,ὁ,l-p---ma-,ATR
20,21,τὰς,ὁ,l-p---fa-,ATR
21,22,ἐπιφανεῖς,ἐπιφανής,a-p---fa-,ATR
22,23,ἐσχηκότας,ἔχω,v-prpama-,OBJ
23,24,ἀρχάς,ἀρχή,n-p---fa-,OBJ
24,25,.,punc1,u--------,AuxK
25,26,κρίνει,κρίνω,v3spia---,PRED_CO
