,@id,@form,@lemma,@postag,@relation
0,1,πᾶν,πᾶς,a-s---na-,OBJ
1,2,γὰρ,γάρ,d--------,AuxY
2,3,ἐπιγινώσκοντες,ἐπιγιγνώσκω,v-pppamn-,ADV_CO
3,4,καὶ,καί,c--------,COORD
4,5,παντὸς,πᾶς,a-s---ng-,ATR
5,6,πεῖραν,πεῖρα,n-s---fa-,OBJ
6,7,εἰληφότες,λαμβάνω,v-prpamn-,ADV_CO
7,8,διὰ,διά,r--------,AuxP
8,9,τὴν,ὁ,l-s---fa-,ATR
9,10,ἐκ,ἐκ,r--------,AuxP
10,11,παίδων,παῖς,n-p---mg-,ATR
11,12,τοῖς,ὁ,l-p---nd-,ATR
12,13,ἔθεσι,ἔθος,n-p---nd-,ATR_CO
13,14,καὶ,καί,c--------,COORD
14,15,νομίμοις,νόμιμος,a-p---nd-,ATR_CO
15,16,συντροφίαν,συντροφία,n-s---fa-,ADV
16,17,οὐ,οὐ,d--------,AuxZ
17,18,τὸ,ὁ,l-s---na-,ATR
18,19,λεγόμενον,λέγω3,v-sppena-,OBJ
19,20,θαυμάσουσιν,θαυμάζω,v3pfia---,PRED_CO
20,21,ἀλλὰ,ἀλλά,c--------,COORD
21,22,τὸ,ὁ,l-s---na-,ATR
22,23,παραλειπόμενον,παραλείπω,v-sppena-,OBJ
23,24,ἐπιζητήσουσιν,ἐπιζητέω,v3pfia---,PRED_CO
24,25,",",punc1,u--------,AuxX
25,26,οὐ,οὐ,d--------,AuxZ
26,27,-δὲ,δέ,c--------,COORD
27,28,κατὰ,κατά,r--------,AuxP
28,29,πρόθεσιν,πρόθεσις,n-s---fa-,ADV
29,30,ὑπολήψονται,ὑπολαμβάνω,v3pfim---,PRED_CO
30,31,τὸν,ὁ,l-s---ma-,ATR
31,32,γράφοντα,γράφω,v-sppama-,SBJ
32,33,παραλιπεῖν,παραλείπω,v--ana---,OBJ_CO
33,34,τὰς,ὁ,l-p---fa-,ATR
34,35,μικρὰς,σμικρός,a-p---fa-,ATR
35,36,διαφοράς,διαφορά,n-p---fa-,OBJ
36,37,",",punc1,u--------,AuxX
37,38,ἀλλὰ,ἀλλά,c--------,COORD
38,39,κατʼ,κατά,r--------,AuxP
39,40,ἄγνοιαν,ἄγνοια,n-s---fa-,ADV
40,41,παρασιωπᾶν,παρασιωπάω,v--pna---,OBJ_CO
41,42,τὰς,ὁ,l-p---fa-,ATR
42,43,ἀρχὰς,ἀρχή,n-p---fa-,OBJ_CO
43,44,καὶ,καί,c--------,COORD
44,45,τὰ,ὁ,l-p---na-,ATR
45,46,συνέχοντα,συνόχωκα,v-pppana-,OBJ_CO
46,47,τῶν,ὁ,l-p---ng-,ATR
47,48,πραγμάτων,πρᾶγμα,n-p---ng-,OBJ
48,49,.,punc1,u--------,AuxK
