@ref,@id,@form,@lemma,@postag,@relation
Leuven|Genesis_deel2|208|1,1,ἀναστάς,ἀνίστημι,v-sapamn-,ADV
Leuven|Genesis_deel2|208|2,2,δέ,δέ,d--------,AuxY
Leuven|Genesis_deel2|208|3,3,Ἀβραάμ,Ἀβραάμ,n-s---mn-,SBJ
Leuven|Genesis_deel2|208|4,4,τό,ὁ,l-s---na-,ATR
Leuven|Genesis_deel2|208|5,5,πρωί,πρωΐ,d--------,ADV
Leuven|Genesis_deel2|208|6,6,ἐπέσαξεν,ἐπισάττω,v3saia---,PRED
Leuven|Genesis_deel2|208|7,7,τήν,ὁ,l-s---fa-,ATR
Leuven|Genesis_deel2|208|8,8,ὄνον,ὄνος,n-s---fa-,OBJ
Leuven|Genesis_deel2|208|9,9,αὐτοῦ,αὐτός,p-s---mg-,ATR
Leuven|Genesis_deel2|208|10,10,·,·,u--------,AuxK
