@id,@form,@lemma,@postag
1,οὐ,οὐ,d--------
2,-δέ,δέ,d--------
3,τις,τις,a-s---mn_
4,ἦν,είμί,v3siia---
5,κείνοισιν,ἐκεῖνος,p-p---md-
6,Ἄρης,Ἄρης,n-s---mn-
7,θεὸς,θεός,n-s---mn-
8,οὐ,οὐ,d--------
9,-δέ,δέ,d--------
10,Κυδοιμὸς,Κυδοιμός,n-s---mn-
11,οὐ,οὐ,d--------
12,-δέ,δέ,d--------
13,Ζεὺς,Ζεύς,n-s---mn-
14,βασιλεὺς,βασιλεύς,n-s---mn-
15,οὐ,οὐ,d--------
16,-δέ,δέ,d--------
17,Κρόνος,Κρόνος,n-s---mn-
18,οὐ,οὐ,d--------
19,-δέ,δέ,c--------
20,Ποσειδῶν,Ποσειδῶν,n-s---mn-
21,",",punc1,u--------
22,ἀλλὰ,ἀλλά,c--------
23,Κύπρις,Κύπρις,n-s---fn-
24,βασίλεια,βασίλεια,n-s---fn-
25,.,punc1,u--------
