,@id,@form,@lemma,@postag,@relation
0,1,τρία,τρεῖς,a-p---na-,ATR
1,2,γὰρ,γάρ,d--------,AuxY
2,3,ἔτεα,ἔτος,n-p---na-,ADV
3,4,ἐπανεβάλετο,ἐπαναβάλλω,v3saim---,PRED_CO
4,5,τὴν,ὁ,l-s---fa-,ATR
5,6,Σαρδίων,Σάρδεις,n-p---fg-,ATR
6,7,ἅλωσιν,ἅλωσις,n-s---fa-,OBJ
7,8,",",punc1,u--------,AuxX
8,9,καὶ,καί,c--------,COORD
9,10,τοῦτο,οὗτος,p-s---nn-,OBJ_AP
10,11,ἐπιστάσθω,ἐπίσταμαι,v3spme---,PRED_CO
11,12,Κροῖσος,Κροῖσος,n-s---mn-,SBJ
12,13,ὡς,ὡς,c--------,AuxC
13,14,ὕστερον,ὕστερος,a-s---na-,ADV
14,15,τοῖσι,ὁ,l-p---nd-,ATR
15,16,ἔτεσι,ἔτος,n-p---nd-,ADV
16,17,τούτοισι,οὗτος,a-p---nd-,ATR
17,18,ἁλοὺς,ἁλίσκομαι,v-sapamn-,PNOM
18,19,τῆς,ὁ,l-s---fg-,ATR
19,20,πεπρωμένης,πόρω,v-srpefg-,ADV
20,21,.,punc1,u--------,AuxK
22,23,ἦν,εἰμί,v3siia---,OBJ_AP
