,@id,@form,@lemma,@postag,@relation
0,1,αὐτοῦ,αὐτός,a-s---ng-,ATR
1,2,δὴ,δή,d--------,AuxY
2,3,ὦν,οὖν,d--------,AuxY
3,4,τούτου,οὗτος,p-s---ng-,ADV_AP
4,5,εἵνεκεν,ἕνεκα,r--------,AuxP
5,6,ἐσεσόφιστο,σοφίζω,v3slie---,PRED
6,7,",",punc1,u--------,APOS
7,8,ἵνα,ἵνα,c--------,AuxP
8,9,τῷ,ὁ,l-s---md-,ATR
9,10,Κροίσῳ,Κροῖσος,n-s---md-,ADV
10,11,ἄχρηστον,ἄχρηστος,a-s---nn-,PNOM
11,12,ᾖ,εἰμί,v3spsa---,ADV_AP
12,13,τὸ,ὁ,l-s---nn-,ATR
13,14,ἱππικόν,ἱππικός,a-s---nn-,SBJ
14,15,",",punc1,u--------,AuxX
15,16,τῷ,ὅς,p-s---nd-,OBJ
16,17,δή,δή,d--------,AuxZ
17,18,τι,τις,p-s---na-,ADV
18,19,καὶ,καί,d--------,AuxZ
19,20,ἐπεῖχε,ἐπώχατο,v3siia---,ATR
20,21,ἐλλάμψεσθαι,ἐλλάμπω,v--fnm---,ADV
21,22,ὁ,ὁ,l-s---mn-,ATR
22,23,Λυδός,Λυδός,n-s---mn-,SBJ
23,24,.,punc1,u--------,AuxK
