@id,@form,@lemma,@postag,@relation
1,ἦσαν,εἰμί,v3piia---,PRED
2,δ᾽,δέ,d--------,AuxY
3,ἐλπίδες,ἐλπίς,n-p---fn-,PNOM
4,τοῦ,ὁ,l-s---mg-,
5,πλοῦ,πλόος,n-s---mg-,
6,πεῖσαι,πείθω,v--ana---,SBJ
7,Διονύσιον,Διονύσιος,n-s---ma-,OBJ
8,κηδεστὴν,κηδεστής,n-s---ma-,PNOM_CO
9,μὲν,μέν,d--------,AuxY
10,γενέσθαι,γίγνομαι,v--anm---,OBJ
11,Εὐαγόρᾳ,Εὐαγόρας,n-s---md-,ATR
12,",",punc1,u--------,AuxX
13,πολέμιον,πολέμιος,a-s---ma-,PNOM_CO
14,δὲ,δέ,d--------,AuxY
15,Λακεδαιμονίοις,Λακεδαιμόνιος,n-p---md-,ATR
16,",",punc1,u--------,AuxX
17,φίλον,φίλος,n-s---ma-,PNOM_CO
18,δὲ,δέ,c--------,COORD
19,καὶ,καί,c--------,COORD
20,σύμμαχον,σύμμαχος,n-s---ma-,PNOM_CO
21,τῇ,ὁ,l-s---fd-,ATR
22,πόλει,πόλις,n-s---fd-,ATR
23,τῇ,ὁ,l-s---fd-,ATR
24,ὑμετέρᾳ,ὑμέτερος,a-s---fd-,ATR
25,.,punc1,u--------,AuxK
