@id;@form;@lemma;@postag;@relation
1;ἀλλὰ;ἀλλά;d--------;AuxY
2;ναὶ;ναί;d--------;ExD
3;μὰ;μά;r--------;AuxP
4;τὸν;ὁ;l-s---ma-;ATR
5;Δίʼ;Ζεύς;n-s---ma-;ExD
6;,;punc;u--------;AuxX
7;ἔφη;φημί;v3siia---;PRED
8;ὁ;ὁ;l-s---mn-;ATR
9;Κῦρος;Κῦρος;n-s---mn-;SBJ
10;,;punc;u--------;AuxX
11;ὦ;ὦ;i--------;AuxZ
12;πάτερ;πατήρ;n-s---mv-;ExD
13;,;punc;u--------;AuxX
14;καλῶς;καλός;d--------;ADV
15;μοι;ἐγώ;p1s---md-;OBJ
16;δοκεῖς;δοκέω;v2spia---;OBJ_CO
17;λέγειν;λέγω;v--pna---;OBJ
18;,;punc;u--------;AuxX
19;καὶ;καί;c--------;COORD
20;ἐμοὶ;ἐγώ;p1s---md-;ADV
21;οὕτως;οὕτως;d--------;ADV
22;ἥδιον;ἡδύς;a-s---nnc;PNOM
23;.;punc;u--------;AuxK
24;ἐστιν;εἰμί;v3spia---;OBJ_CO
