@id;@form;@lemma;@postag;@relation
1;ἀλλὰ;ἀλλά;d--------;AuxY
2;τοῦ;ὁ;l-s---ng-;ATR
3;μὲν;μέν;d--------;AuxY
4;αὐτὸν;αὐτός;p-s---ma-;SBJ
5;λέγειν;λέγω;v--pna---;OBJ
6;ἃ;ὅς;p-p---na-;OBJ
7;μὴ;μή;d--------;AuxZ
8;σαφῶς;σαφής;d--------;ADV
9;εἰδείη;οἶδα;v3sroa---;OBJ
10;εἴργεσθαι;ἔργω;v--pne---;SBJ
11;δεῖ;δέω;v3siia---;PRED_CO
12;,;punc;u--------;AuxX
13;ὦ;ὦ;i--------;AuxZ
14;παῖ;παῖς;n-s---mv-;ExD
15;,;punc;u--------;AuxX
16;ἄλλοι;ἄλλος;a-p---mn-;ATR
17;δʼ;δέ;c--------;COORD
18;ἐνετοὶ;ἐνετός;a-p---mn-;SBJ
19;λέγοντες;λέγω;v-pppamn-;ADV
20;ταὔτʼ;αὐτός;p-p---na-;OBJ
21;ἂν;ἄν;d--------;AuxY
22;διαπράττοιεν;διαπράσσω;v3ppoa---;PRED_CO
23;·;punc;u--------;AuxK
