@id,@form,@lemma,@postag,@relation
1,ἑκούσιον,ἑκούσιος,a-s---nn-,PNOM
2,δὲ,δέ,d--------,AuxY
3,πῶς,πῶς2,d--------,ADV
4,ἂν,ἄν1,d--------,AuxY
5,εἴη,εἰμί,v3spoa---,PRED
6,μᾶλλον,μᾶλλον,d--------,ADV
7,ἢ,ἢ,c--------,AuxC
8,εἴ,εἰ,c--------,AuxC
9,τις,τις,p-s---mn-,SBJ
10,",",punc1,u--------,AuxX
11,ὧν,ὅς,p-p---ng-,AuxY
12,βουλὴν,βουλή,n-s---fa-,OBJ
13,ποιοῖτο,ποιέω,v3spoe---,AuxY
14,",",punc1,u--------,AuxX
15,ταῦτα,οὗτος,p-p---na-,OBJ
16,παραχρῆμα,παραχρῆμα,d--------,ADV
17,ἐξεργάζοιτο,ἐξεργάζομαι,v3spoe---,ADV
18,;,punc1,u--------,AuxK
19,εἴη,εἰμί,v3spoa---,ADV
