@id,@form,@lemma,@postag
1,Ἀμόλιος,Ἀμόλιος,n-s---mn-
2,δὲ,δέ,d--------
3,ἀπειλῇ,ἀπειλή,n-s---fd-
4,βασάνων,βάσανος,n-p---fg-
5,καταπληξάμενος,καταπλήσσω,v-sapmmn-
6,τὸν,ὁ,l-s---ma-
7,ἄνθρωπον,ἄνθρωπος,n-s---fa-
8,",",punc1,u--------
9,εἰ,εἰ,c--------
10,μὴ,μή,d--------
11,λέξοι,λέγω3,v3sfoa---
12,τὰς,ὁ,l-p---fa-
13,ἀληθείας,ἀλήθεια,n-p---fa-
14,ἑκών,ἑκών,a-s---mn-
15,",",punc1,u--------
16,πρῶτον,πρῶτος,a-s---na-
17,μὲν,μέν,d--------
18,εἰ,εἰ,c--------
19,ζῶσιν,ζάω,v3ppia---
20,οἱ,ὁ,l-p---mn-
21,παῖδες,παῖς,n-p---mn-
22,ἤρετο,ἔρομαι,v3saim---
23,:,punc1,u--------
