@id,@form,@lemma,@postag
1,αὐτὸς,αὐτός,p-s---mn-
2,δὲ,δέ,d--------
3,καλέσας,καλέω,v-sapamn-
4,τὸν,ὁ,l-s---ma-
5,ἀδελφὸν,ἀδελφός,n-s---ma-
6,εἰς,εἰς,r--------
7,τὸ,ὁ,l-s---na-
8,συνέδριον,συνέδριον,n-s---na-
9,τῆς,ὁ,l-s---fg-
10,τε,τε,d--------
11,λανθανούσης,λανθάνω,v-sppafg-
12,τοὺς,ὁ,l-p---ma-
13,ἄλλους,ἄλλος,p-p---ma-
14,φθορᾶς,φθορά,n-s---fg-
15,μηνυτὴς,μηνυτής,n-s---mn-
16,γίνεται,γίγνομαι,v3spie---
17,καὶ,καί,d--------
18,ᾐτιᾶτο,αἰτιάομαι,v3siie---
19,συγκακουργεῖν,συγκακουργέω,v--pna---
20,τῇ,ὁ,l-s---fd-
21,κόρῃ,κόρη,n-s---fd-
22,τοὺς,ὁ,l-p---ma-
23,γονεῖς,γονεύς,n-p---ma-
24,ἐκέλευέ,κελεύω,v3siia---
25,τε,τε,c--------
26,μὴ,μή,d--------
27,κρύπτειν,κρύπτω,v--pna---
28,τὸν,ὁ,l-s---ma-
29,εἰργασμένον,ἐργάζομαι,v-srpema-
30,",",punc1,u--------
31,ἀλλ᾽,ἀλλά,c--------
32,εἰς,εἰς,r--------
33,μέσον,μέσος,a-s---na-
34,ἄγειν,ἄγω,v--pna---
35,.,punc1,u--------
