@id,@form,@lemma,@postag
1,νυνὶ,νυνί,d--------
2,δὲ,δέ,d--------
3,ἐπὶ,ἐπί,r--------
4,τὴν,ὁ,l-s---fa-
5,ἑξῆς,ἑξῆς,d-------p
6,διήγησιν,διήγησις,n-s---fa-
7,τρέψομαι,τρέπω,v1sfim---
8,τὴν,ὁ,l-s---fa-
9,ἀνακεφαλαίωσιν,ἀνακεφαλαίωσις,n-s---fa-
10,τῶν,ὁ,l-p---ng-
11,ἐν,ἐν,r--------
12,ταύτῃ,οὗτος,a-s---fd_
13,δεδηλωμένων,δηλόω,v-prpeng-
14,τῇ,ὁ,l-s---fd-
15,βίβλῳ,βίβλος,n-s---fd-
16,τῆς,ὁ,l-s---fg-
17,ἐχομένης,ἔχω,v-sppefg-
18,γραφῆς,γραφή,n-s---fg-
19,ποιησάμενος,ποιέω,v-sapmmn-
20,ἀρχήν,ἀρχή,n-s---fa-
21,.,punc1,u--------
