,@id,@form,@lemma,@postag,@relation
0,1,τί,τις,p-s---na-,ADV
1,2,δέ,δέ,d--------,AuxY
2,3,",",punc1,u--------,AuxX
3,4,φάναι,φημί,v--pna---,PRED
4,5,τὸν,ὁ,l-s---ma-,ATR
5,6,Ἀστυάγην,Ἀστυάγης,n-s---ma-,SBJ
6,7,",",punc1,u--------,AuxX
7,8,οὐ,οὐ,d--------,AuxZ
8,9,γὰρ,γάρ,d--------,AuxY
9,10,πολύ,πολύς,a-s---na-,ADV
10,11,σοι,σοι,p2s---md-,OBJ
11,12,δοκεῖ,δοκέω,v3spia---,OBJ
12,13,εἶναι,εἰμί,v--pna---,OBJ
13,14,κάλλιον,καλός,a-s---nac,PNOM
14,15,τόδε,ὅδε,a-s---na-,ATR
15,16,τὸ,ὁ,l-s---na-,ATR
16,17,δεῖπνον,δεῖπνον,n-s---na-,SBJ
17,18,τοῦ,ὁ,l-s---ng-,ADV
18,19,ἐν,ἐν,r--------,AuxP
19,20,Πέρσαις,Πέρσης,n-p---md-,ATR
20,21,;,punc1,u--------,AuxK
