,@id,@form,@lemma,@postag,@relation
0,1,Καμβύσης,Καμβύσης,n-s---mn-,SBJ
1,2,δὲ,δέ,d--------,AuxY
2,3,ὁ,ὁ,l-s---mn-,ATR
3,4,τοῦ,ὁ,l-s---mg-,ATR
4,5,Κύρου,Κύρης,n-s---mg-,ATR
5,6,πατὴρ,πατήρ,n-s---mn-,ATR
6,7,ἥδετο,ἥδομαι,v3siie---,PRED_CO
7,8,μὲν,μέν,d--------,AuxY
8,9,πυνθανόμενος,πυνθάνομαι,v-sppemn-,ADV
9,10,ταῦτα,οὗτος,p-p---na-,OBJ
10,11,",",punc1,u--------,AuxX
11,12,ἐπεὶ,ἐπεί,c--------,AuxC
12,13,δʼ,δέ,c--------,COORD
13,14,ἤκουσεν,ἀκούω,v3saia---,ADV
14,15,ἔργα,ἔργον,n-p---na-,OBJ
15,16,ἀνδρὸς,ἀνήρ,n-s---mg-,ATR
16,17,ἤδη,ἤδη,d--------,ADV
17,18,διαχειριζόμενον,διαχειρίζω,v-sppema-,OBJ
18,19,τὸν,ὁ,l-s---ma-,ATR
19,20,Κῦρον,Κῦρος,n-s---ma-,SBJ
20,21,",",punc1,u--------,AuxX
21,22,ἀπεκάλει,ἀποκαλέω,v3siia---,PRED_CO
22,23,δή,δή,d--------,AuxZ
23,24,",",punc1,u--------,AuxX
24,25,ὅπως,ὅπως,c--------,AuxC
25,26,τὰ,ὁ,l-p---na-,ATR
26,27,ἐν,ἐν,r--------,AuxP
27,28,Πέρσαις,Πέρσης,n-p---md-,ATR
28,29,ἐπιχώρια,ἐπιχώριος,a-p---na-,OBJ
29,30,ἐπιτελοίη,ἐπιτελέω,v3sfoa---,ADV
30,31,.,punc1,u--------,AuxK
