,@id,@form,@lemma,@postag,@relation
0,1,οὕτω,οὕτως,d--------,ADV
1,2,δὴ,δή,d--------,AuxY
2,3,πρῲ,πρωί,d--------,ADV
3,4,ἀναστὰς,ἀνίστημι,v-sapamn-,ADV
4,5,ἦγε,ἄγω,v3siia---,PRED_CO
5,6,τὸ,ὁ,l-s---na-,ATR
6,7,στράτευμα,στράτευμα,n-s---na-,OBJ
7,8,",",punc1,u--------,AuxX
8,9,καὶ,καί,d--------,AuxY
9,10,τοὺς,ὁ,l-p---ma-,ATR
10,11,μὲν,μέν,d--------,AuxY
11,12,πεζοὺς,πεζός,a-p---ma-,OBJ
12,13,κατέλιπεν,καταλιμπάνω,v3saia---,PRED_CO
13,14,ἁθρόους,ἀθρόος,a-p---ma-,ATR
14,15,ἐν,ἐν,r--------,AuxP
15,16,τοῖς,ὁ,l-p---nd-,ATR
16,17,μεθορίοις,μεθόριος,a-p---nd-,ADV
17,18,",",punc1,u--------,AuxX
18,19,αὐτὸς,αὐτός,p-s---mn-,AtvV
19,20,δὲ,δέ,c--------,COORD
20,21,τοῖς,ὁ,l-p---md-,ATR
21,22,ἵπποις,ἵππος,n-p---md-,ADV
22,23,προσελάσας,προσελαύνω,v-sapamn-,ADV
23,24,πρὸς,πρός,r--------,AuxP
24,25,τὰ,ὁ,l-p---na-,ATR
25,26,τῶν,ὁ,l-p---mg-,ATR
26,27,Μήδων,Μῆδος,n-p---mg-,ATR
27,28,φρούρια,φρούριον,n-p---na-,OBJ
28,29,",",punc1,u--------,AuxX
29,30,τοὺς,ὁ,l-p---ma-,ATR
30,31,μὲν,μέν,d--------,AuxY
31,32,βελτίστους,βέλτιστος,a-p---ma-,OBJ_CO
32,33,καὶ,καί,c--------,COORD
33,34,πλείστους,πλεῖστος,a-p---ma-,OBJ_CO
34,35,ἔχων,ἔχω,v-sppamn-,ADV
35,36,μεθʼ,μετά,r--------,AuxP
36,37,ἑαυτοῦ,ἑαυτοῦ,p-s---mg-,ADV
37,38,ἐνταῦθα,ἐνταῦθα,d--------,ADV
38,39,κατέμεινεν,καταμένω,v3saia---,PRED_CO
39,40,",",punc1,u--------,AuxX
40,41,ὡς,ὡς,c--------,AuxC
41,42,μὴ,μή,d--------,AuxZ
42,43,βοηθοῖεν,βοηθέω,v3ppoa---,ADV
43,44,οἱ,ὁ,l-p---mn-,ATR
44,45,φρουροὶ,φρουρός,n-p---mn-,SBJ
45,46,τῶν,ὁ,l-p---mg-,ATR
46,47,Μήδων,Μῆδος,n-p---mg-,ATR
47,48,ἐπὶ,ἐπί,r--------,AuxP
48,49,τοὺς,ὁ,l-p---ma-,ATR
49,50,καταθέοντας,καταθέω,v-pppama-,ADV
50,51,",",punc1,u--------,AuxX
51,52,τοὺς,ὁ,l-p---ma-,ATR
52,53,δʼ,δέ,c--------,COORD
53,54,ἐπιτηδείους,ἐπιτήδειος,a-p---ma-,OBJ
54,55,ἀφῆκε,ἀφίημι,v3saia---,PRED_CO
55,56,κατὰ,κατά,r--------,AuxP
56,57,φυλὰς,φυλή,n-p---fa-,ADV
57,58,ἄλλους,ἄλλος,a-p---ma-,AtvV
58,59,ἄλλοσε,ἄλλοτε,d--------,ADV
59,60,καταθεῖν,καταθέω,v--pna---,ADV
60,61,",",punc1,u--------,AuxX
61,62,καὶ,καί,c--------,COORD
62,63,ἐκέλευε,κελεύω,v3siia---,PRED_CO
63,64,περιβαλλομένους,περιβάλλω,v-pppema-,ADV
64,65,ὅτῳ,ὅστις,p-s---nd-,OBJ
65,66,τις,τις,p-s---cn-,SBJ
66,67,ἐπιτυγχάνοι,ἐπιτυγχάνω,v3spoa---,OBJ
67,68,ἐλαύνειν,ἐλαύνω,v--pna---,OBJ
68,69,πρὸς,πρός,r--------,AuxP
69,70,ἑαυτόν,ἑαυτοῦ,p-s---ma-,OBJ
70,71,.,punc1,u--------,AuxK
