@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,ὅτι,ὅτι2,c--------
3,γε,γε,d--------
4,οἱ,ὁ,l-p---mn-
5,παῖδες,παῖς,n-p---mn-
6,ἀκούοντες,ἀκούω,v-pppamn-
7,ἐκεῖ,ἐκεῖ,d--------
8,πρόσθεν,πρόσθεν,d--------
9,τὰς,ὁ,l-p---fa-
10,δίκας,δίκη,n-p---fa-
11,δικαίως,δίκαιος,d--------
12,δικαζομένας,δικάζω,v-pppefa-
13,ἐδόκουν,δοκέω,v3piia---
14,μανθάνειν,μανθάνω,v--pna---
15,δικαιότητα,δικαιότης,n-s---fa-
16,",",punc1,u--------
17,καὶ,καί,d--------
18,τοῦτο,οὗτος,p-s---nn-
19,παντάπασιν,παντάπασι,d--------
20,ἀνέστραπται,ἀναστρέφω,v3srie---
21,·,punc1,u--------
