@id,@form,@lemma,@postag,@relation
1,τῶν,ὁ,l-p---mg-,ATR
2,δʼ,δέ,d--------,AuxY
3,Ἑλλήνων,Ἕλλην,n-p---mg-,SBJ
4,ὑπερεχόντων,ὑπερέχω,v-pppamg-,ADV
5,ταῖς,ὁ,l-p---fd-,ATR
6,ἀρεταῖς,ἀρετή,n-p---fd-,ADV_CO
7,καὶ,καί,c--------,COORD
8,τῷ,ὁ,l-s---nd-,ATR
9,μεγέθει,μέγεθος,n-s---nd-,ADV_CO
10,τῶν,ὁ,l-p---fg-,ATR
11,ἀσπίδων,ἀσπίς,n-p---fg-,ATR
12,",",punc1,u--------,AuxX
13,μόγις,μόγις,d--------,ADV
14,ἐνέδωκαν,ἐνδίδωμι,v3paia---,PRED
15,οἱ,ὁ,l-p---mn-,ATR
16,Μῆδοι,Μῆδος,n-p---mn-,SBJ
17,·,punc1,u--------,AuxK
