@ref,@id,@form,@lemma,@postag
Leuven|0557-001|29|1,1,νῦν,νῦν,d--------
Leuven|0557-001|29|2,2,δέ,δέ,d--------
Leuven|0557-001|29|3,3,",",",",u--------
Leuven|0557-001|29|4,4,μή,μή,d--------
Leuven|0557-001|29|5,5,σε,σύ,p2s---ca-
Leuven|0557-001|29|6,6,λανθανέτω,λανθάνω,v3spma---
Leuven|0557-001|29|7,7,",",",",u--------
Leuven|0557-001|29|8,8,τοῦτο,οὗτος,p-s---nn-
Leuven|0557-001|29|9,9,οὐκʼ,οὐ,d--------
Leuven|0557-001|29|10,10,ἔστιν,εἰμί,v3spia---
Leuven|0557-001|29|11,11,σόν,σός,a-s---nn-
Leuven|0557-001|29|12,12,",",",",u--------
Leuven|0557-001|29|13,13,ἀλλά,ἀλλά,c--------
Leuven|0557-001|29|14,14,πηλός,πηλός,n-s---mn-
Leuven|0557-001|29|15,15,κομψῶς,κομψός,d--------
Leuven|0557-001|29|16,16,πεφυραμένος,φυράω,v-srpemn-
Leuven|0557-001|29|17,17,.,.,u--------
