@ref,@id,@form,@lemma,@postag
Leuven|0557-001|186|1,1,ἀλλʼ,ἀλλά,c--------
Leuven|0557-001|186|2,2,ἄν,ἐάν,c--------
Leuven|0557-001|186|3,3,μέν,μέν,d--------
Leuven|0557-001|186|4,4,Καῖσαρ,Καῖσαρ,n-s---mn-
Leuven|0557-001|186|5,5,εἰσποιήσηται,εἰσποιέω,v3sasm---
Leuven|0557-001|186|6,6,σε,σύ,p2s---ca-
Leuven|0557-001|186|7,7,",",",",u--------
Leuven|0557-001|186|8,8,οὐδείς,οὐδείς,p-s---mn-
Leuven|0557-001|186|9,9,σου,σύ,p2s---cg-
Leuven|0557-001|186|10,10,τήν,ὁ,l-s---fa-
Leuven|0557-001|186|11,11,ὀφρῦν,ὀφρύς,n-s---fa-
Leuven|0557-001|186|12,12,βαστάσει,βαστάζω,v3sfia---
Leuven|0557-001|186|13,13,·,·,u--------
