@id,@form,@lemma,@postag,@relation
1,Φασάηλον,Φασάηλος,n-s---ma-,OBJ
2,μὲν,μέν,d--------,AuxY
3,δὴ,δή,d--------,AuxZ
4,τῶν,ὁ,l-p---mg-,ATR
5,παίδων,παῖς,n-p---mg-,ATR
6,τὸν,ὁ,l-s---ma-,ATR
7,πρεσβύτατον,πρέσβυς,a-s---mas,ATR
8,Ἱεροσολύμων,Ἱεροσόλυμα,n-p---ng-,ATR_CO
9,καὶ,καί,c--------,COORD
10,τῶν,ὁ,l-p---ng-,ATR_CO
11,πέριξ,πέριξ,d-------_,ATR
12,στρατηγὸν,στρατηγός,n-s---ma-,OCOMP
13,καθίστησιν,καθίστημι,v3spia---,PRED_CO
14,",",punc1,u--------,AuxX
15,τὸν,ὁ,l-s---ma-,ATR
16,δὲ,δέ,c--------,COORD
17,μετ᾽,μετά,r--------,AuxP
18,αὐτὸν,αὐτός,p-s---ma-,ATR
19,Ἡρώδην,Ἡρώδης,n-s---ma-,OBJ
20,ἐπὶ,ἐπί,r--------,AuxP
21,τοῖς,ὁ,l-p---nd-,ATR
22,ἴσοις,ἴσος,a-p---nd-,ADV
23,ἔστειλεν,στέλλω,v3saia---,PRED_CO
24,εἰς,εἰς,r--------,AuxP
25,Γαλιλαίαν,Γαλιλαία,n-s---fa-,ADV
26,κομιδῇ,κομιδῇ,d--------,ADV
27,νέον,νέος,a-s---ma-,ATV
28,.,punc1,u--------,AuxK
