@ref,@id,@form,@lemma,@postag
Leuven|0059-003|23|1,1,ἀλλ’,ἀλλά,b--------
Leuven|0059-003|23|2,2,",",",",u--------
Leuven|0059-003|23|3,3,ὦ,ὦ,i--------
Leuven|0059-003|23|4,4,Κρίτων,Κρίτων,n-s---mv-
Leuven|0059-003|23|5,5,",",",",u--------
Leuven|0059-003|23|6,6,τύχῃ,τύχη,n-s---fd-
Leuven|0059-003|23|7,7,ἀγαθῇ,ἀγαθός,a-s---fd-
Leuven|0059-003|23|8,8,",",",",u--------
Leuven|0059-003|23|9,9,εἰ,εἰ,c--------
Leuven|0059-003|23|10,10,ταύτῃ,ταύτῃ,d--------
Leuven|0059-003|23|11,11,τοῖς,ὁ,l-p---md-
Leuven|0059-003|23|12,12,θεοῖς,θεός,n-p---md-
Leuven|0059-003|23|13,13,φίλον,φίλος,a-s---nn-
Leuven|0059-003|23|14,14,",",",",u--------
Leuven|0059-003|23|15,15,ταύτῃ,ταύτῃ,d--------
Leuven|0059-003|23|16,16,ἔστω,εἰμί,v3spma---
Leuven|0059-003|23|17,17,·,·,u--------
Leuven|0059-003|23|18,18,[0],,
|0059-003|23|19,19,[1],,
