@ref,@id,@form,@lemma,@postag
Leuven|0059-003|259|1,1,εἴπερ,εἴπερ,c--------
Leuven|0059-003|259|2,2,γέ,γε,d--------
Leuven|0059-003|259|3,3,τι,τις,p-s---nn-
Leuven|0059-003|259|4,4,ὄφελος,ὄφελος,n-s---nn-
Leuven|0059-003|259|5,5,αὐτῶν,αὐτός,p-p---mg-
Leuven|0059-003|259|6,6,ἐστιν,εἰμί,v3spia---
Leuven|0059-003|259|7,7,τῶν,ὁ,l-p---mg-
Leuven|0059-003|259|8,8,σοι,σύ,p2s---cd-
Leuven|0059-003|259|9,9,φασκόντων,φάσκω,v-pppamg-
Leuven|0059-003|259|10,10,ἐπιτηδείων,ἐπιτήδειος,a-p---mg-
Leuven|0059-003|259|11,11,εἶναι,εἰμί,v--pna---
Leuven|0059-003|259|12,12,",",",",u--------
Leuven|0059-003|259|13,13,οἴεσθαί,οἴομαι,v--pne---
Leuven|0059-003|259|14,14,γε,γε,d--------
Leuven|0059-003|259|15,15,χρή,χρή,v3spia---
