,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|PaeanBrev|219|1,1,ὁδόν,ὁδός,n-s---fa-,OBJ
1,Leuven|PaeanBrev|219|2,2,τε,τε,c--------,AuxY
2,Leuven|PaeanBrev|219|3,3,ἐστόρεσεν,στόρνυμι,v3saia---,PRED
4,Leuven|PaeanBrev|219|5,5,ἥτις,ὅστις,p-s---fn-,SBJ
5,Leuven|PaeanBrev|219|6,6,ἐπεκλήθη,ἐπικαλέω,v3saip---,ATR
6,Leuven|PaeanBrev|219|7,7,καί,καί,d--------,AuxZ
7,Leuven|PaeanBrev|219|8,8,αὐτή,αὐτός,p-s---fn-,ADV
8,Leuven|PaeanBrev|219|9,9,τῷ,ὁ,l-s---md-,ATR
9,Leuven|PaeanBrev|219|10,10,πεποιηκότι,ποιέω,v-srpamd-,OBJ
10,Leuven|PaeanBrev|219|11,11,Ἀππία,Ἀππία,n-s---fn-,OCOMP
11,Leuven|PaeanBrev|219|12,12,προσαγορευθεῖσα,προσαγορεύω,v-sappfn-,ADV
