,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|PaeanBrev|230|1,1,αἰτία,αἰτία,n-s---fn-,SBJ
1,Leuven|PaeanBrev|230|2,2,δέ,δέ,d--------,AuxY
2,Leuven|PaeanBrev|230|3,3,ἦν,εἰμί,v3siia---,PRED
3,Leuven|PaeanBrev|230|4,4,τοῦ,ὁ,l-s---mg-,ATR
4,Leuven|PaeanBrev|230|5,5,πολέμου,πόλεμος,n-s---mg-,ATR
5,Leuven|PaeanBrev|230|6,6,παροινία,παροινία,n-s---fn-,PNOM_CO
6,Leuven|PaeanBrev|230|7,7,καί,καί,c--------,COORD
7,Leuven|PaeanBrev|230|8,8,ἀσέλγεια,ἀσέλγεια,n-s---fn-,PNOM_CO
8,Leuven|PaeanBrev|230|9,9,παρά,παρά,r--------,AuxP
9,Leuven|PaeanBrev|230|10,10,τοῦ,ὁ,l-s---mg-,ATR
10,Leuven|PaeanBrev|230|11,11,δήμου,δῆμος,n-s---mg-,OBJ
11,Leuven|PaeanBrev|230|12,12,τοῦ,ὁ,l-s---mg-,ATR
12,Leuven|PaeanBrev|230|13,13,Ταραντίνου,Ταραντῖνος,n-s---mg-,ATR
13,Leuven|PaeanBrev|230|14,14,κατά,κατά,r--------,AuxP
14,Leuven|PaeanBrev|230|15,15,τῶν,ὁ,l-p---mg-,ATR
15,Leuven|PaeanBrev|230|16,16,πρεσβευτῶν,πρεσβευτής,n-p---mg-,ADV
16,Leuven|PaeanBrev|230|17,17,ἐκ,ἐκ,r--------,AuxP
17,Leuven|PaeanBrev|230|18,18,τῆς,ὁ,l-s---fg-,ATR
18,Leuven|PaeanBrev|230|19,19,Ῥώμης,Ῥώμη,n-s---fg-,ATR
19,Leuven|PaeanBrev|230|20,20,τετολμημένη,τολμάω,v-srpefn-,ATR
