,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|PaeanBrev|57|1,1,αἱρεῖ,αἱρέω,v3spia---,PRED
1,Leuven|PaeanBrev|57|2,2,δέ,δέ,d--------,AuxY
2,Leuven|PaeanBrev|57|3,3,ἐπί,ἐπί,r--------,AuxP
3,Leuven|PaeanBrev|57|4,4,τούτοις,οὗτος,p-p---nd-,ADV
4,Leuven|PaeanBrev|57|5,5,Γαβίαν,Γαβία,n-s---fa-,OBJ_CO
5,Leuven|PaeanBrev|57|6,6,καί,καί,c--------,COORD
6,Leuven|PaeanBrev|57|7,7,Σύεσσαν,Σύεσσα,n-s---fa-,OBJ_CO
7,Leuven|PaeanBrev|57|8,8,τήν,ὁ,l-s---fa-,ATR
8,Leuven|PaeanBrev|57|9,9,Πομητίαν,Πομητία,n-s---fa-,APOS
9,Leuven|PaeanBrev|57|10,10,πόλεις,πόλις,n-p---fa-,APOS
