,@id,@form,@lemma,@postag,@relation
0,1,Νικαρέτη,Νικαρέτη,n-s---fn-,SBJ
1,2,δὲ,δέ,d--------,AuxY
2,3,ἡ,ὁ,l-s---fn-,ATR
3,4,ἑταίρα,ἑταίρα,n-s---fn-,ATR
4,5,ἐρωμένη,ἐρώμενος,n-s---fn-,PNOM
5,6,ἦν,εἰμί,v3siia---,PRED_CO
6,7,Στεφάνου,Στέφανος,n-s---mg-,ATR
7,8,τοῦ,ὁ,l-s---mg-,ATR
8,9,ῥήτορος,ῥήτωρ,n-s---mg-,ATR
9,10,",",punc1,u--------,AuxX
10,11,Λυσίου,Λυσίας,n-s---mg-,ATR
11,12,δὲ,δέ,c--------,COORD
12,13,τοῦ,ὁ,l-s---mg-,ATR
13,14,σοφιστοῦ,σοφιστής,n-s---mg-,ATR
14,15,Μετάνειρα,Μετανείρα,n-s---fn-,SBJ
15,16,.,punc1,u--------,AuxK
16,17,ἦν,εἰμί,v1siia---,PRED_CO
