@id,@form,@lemma,@postag,@relation
1,καὶ,καί,d--------,AuxY
2,ὥσπερ,ὥσπερ,c--------,AuxC
3,γε,γε,d--------,AuxZ
4,ἐκείνους,ἐκεῖνος,p-p---ma-,OBJ
5,τὰ,ὁ,l-p---na-,ATR
6,ὅπλα,ὅπλον,n-p---na-,OBJ
7,ἀφῃρήμεθα,ἀφαιρέω,v1prie---,ADV
8,",",",",u--------,AuxX
9,οὕτως,οὕτως,d--------,ADV
10,ἡμᾶς,ἐγώ,p1p---ma-,SBJ
11,αὐτοὺς,αὐτός,a-p---ma-,ATR
12,δεῖ,δεῖ,v3spia---,PRED
13,μήποτ’,μήποτε,d-------_,AuxZ
14,ἐρήμους,ἐρῆμος,a-p---fa-,PNOM
15,ὅπλων,ὅπλον,n-p---ng-,ADV
16,γίγνεσθαι,γίγνομαι,v--pne---,SBJ
17,",",",",u--------,AuxX
18,εὖ,εὖ,d--------,ADV
19,εἰδότας,οἶδα,v-prpama-,ADV
20,ὅτι,ὅτι,c--------,AuxC
21,τοῖς,ὁ,l-p---md-,ATR
22,ἀεὶ,ἀεί,d--------,ADV
23,ἐγγυτάτω,ἐγγύς,d--------,PNOM
24,τῶν,ὁ,l-p---ng-,ATR
25,ὅπλων,ὅπλον,n-p---ng-,ADV
26,οὖσι,εἰμί,v-pppamd-,ATR
27,τούτοις,οὗτος,p-p---md-,ADV
28,καὶ,καί,d--------,AuxZ
29,οἰκειότατά,οἰκεῖος,a-p---nns,PNOM
30,ἐστιν,εἰμί,v3spia---,OBJ
31,ἃ,ὅς,p-p---na-,OBJ
32,ἂν,ἄν,d--------,AuxY
33,βούλωνται,βούλομαι,v3ppse---,SBJ
34,.,.,u--------,AuxK
