@id,@form,@lemma,@postag,@relation
1,διαμετρησαμένους,διαμετρέω,v-papmma-,ADV
2,δὲ,δέ,d--------,AuxY
3,χρὴ,χρή,v3spia---,PRED
4,ὡς,ὡς,d--------,AuxZ
5,τάχιστα,ταχύς,a-p---nas,ADV
6,τὸ,ὁ,l-s---na-,ATR
7,μέρος,μέρος,n-s---na-,SBJ
8,ἑκάστους,ἕκαστος,a-p---ma-,SBJ
9,ἡμῶν,ἐγώ,p1p---mg-,ATR
10,ὀρύττειν,ὀρύσσω,v--pna---,SBJ
11,τάφρον,τάφρος,n-s---fa-,OBJ
12,ὡς,ὡς,d--------,AuxZ
13,πλατυτάτην,πλατύς,a-s---fas,ATR_CO
14,καὶ,καί,c--------,COORD
15,βαθυτάτην,βαθύς,a-s---fas,ATR_CO
16,",",",",u--------,AuxX
17,ὅπως,ὅπως,d--------,ADV
18,ὅτι,ὅτι,c--------,AuxC
19,ἐλαχίστων,ἐλαχύς,a-p---mgs,ATR
20,ἡμῖν,ἐγώ,p1p---md-,OBJ
21,τῶν,ὁ,l-p---mg-,ATR
22,φυλάκων,φύλαξ,n-p---mg-,OBJ
23,δέῃ,δέω,v3spsa---,ADV
24,.,.,u--------,AuxK
