@id,@form,@lemma,@postag,@relation
1,οὕτως,οὕτως,d--------,ADV
2,οὖν,οὖν,d--------,AuxY
3,ποιούντων,ποιέω,v-pppang-,ADV
4,οἵ,ὁ,l-p---mn-,ATR
5,τε,τε,d--------,AuxY
6,μένοντες,μένω,v-pppamn-,SBJ
7,εὐθὺς,εὐθύς,d--------,ADV
8,θαρραλεώτεροι,θαρσαλέος,a-p---mnc,PNOM
9,ἐγίγνοντο,γίγνομαι,v3piie---,PRED_CO
10,ἐπὶ,ἐπί,r--------,AuxP
11,διπλασίων,διπλάσιος,a-p---ng-,PNOM
12,τὸ,ὁ,l-s---na-,ATR
13,βάθος,βάθος,n-s---na-,ADV
14,γιγνόμενοι,γίγνομαι,v-pppemn-,ADV
15,",",",",u--------,AuxX
16,οἵ,ὁ,l-p---mn-,ATR
17,τ’,τε,c--------,COORD
18,ἀπιόντες,ἀπέρχομαι,v-pppamn-,SBJ
19,ὡσαύτως,ὡσαύτως,d--------,ADV
20,θαρραλεώτεροι,θαρσαλέος,a-p---mnc,PNOM
21,·,·,u--------,AuxK
22,ἐγίγνοντο,γίγνομαι,v3piie---,PRED_CO
