@ref,@id,@form,@lemma,@postag,@relation
Leuven|0559-002|157|1,1,δυνατὸν,δυνατός,a-s---nn-,PNOM
Leuven|0559-002|157|2,2,δέ,δέ,b--------,AuxY
Leuven|0559-002|157|3,3,ἐστι,εἰμί,v3spia---,PRED
Leuven|0559-002|157|4,4,καὶ,καί,b--------,AuxY
Leuven|0559-002|157|5,5,ἄλλως,ἄλλος,d--------,ADV
Leuven|0559-002|157|6,6,κάμπτειν,κάμπτω,v--pna---,SBJ
Leuven|0559-002|157|7,7,τὸ,ὁ,l-s---na-,ATR
Leuven|0559-002|157|8,8,πλινθίον,πλινθίον,n-s---na-,OBJ
Leuven|0559-002|157|9,9,",",",",u--------,AuxX
Leuven|0559-002|157|10,10,οὐ,οὐ,d--------,AuxZ
Leuven|0559-002|157|11,11,μόνον,μόνον,d--------,AuxZ
Leuven|0559-002|157|12,12,ἐν,ἐν,r--------,AuxP
Leuven|0559-002|157|13,13,ὀρθογωνίῳ,ὀρθογώνιος,a-s---nd_,ATR
Leuven|0559-002|157|14,14,παραλληλογράμμῳ,παραλληλόγραμμος,a-s---nd-,ATR
Leuven|0559-002|157|15,15,",",",",u--------,AuxX
Leuven|0559-002|157|16,16,ἀλλὰ,ἀλλά,b--------,AuxY
Leuven|0559-002|157|17,17,καὶ,καί,b--------,COORD
Leuven|0559-002|157|18,18,ἐν,ἐν,r--------,AuxP_CO
Leuven|0559-002|157|19,19,παντὶ,πᾶς,a-s---nd-,ATR
Leuven|0559-002|157|20,20,εὐθυγράμμῳ,εὐθύγραμμος,a-s---nd-,ATR
Leuven|0559-002|157|21,21,σχήματι,σχῆμα,n-s---nd-,AuxP_CO
Leuven|0559-002|157|22,22,·,·,u--------,AuxK
