@ref,@id,@form,@lemma,@postag,@relation
Leuven|0559-002|363|1,1,εἰς,εἰς,r--------,AuxP
Leuven|0559-002|363|2,2,τὸ,ὁ,l-s---na-,ATR
Leuven|0559-002|363|3,3,ἓν,εἷς,m-s---na-,ATR
Leuven|0559-002|363|4,4,οὖν,οὖν,d--------,AuxY
Leuven|0559-002|363|5,5,μέρος,μέρος,n-s---na-,OBJ
Leuven|0559-002|363|6,6,τοῦ,ὁ,l-s---ng-,ATR
Leuven|0559-002|363|7,7,ὑσπληγγίου,ὑσπλήγγιον,n-s---ng-,ATR
Leuven|0559-002|363|8,8,τρυπήσας,τρυπάω,v-sapamn-,ADV
Leuven|0559-002|363|9,9,ἐξέδησα,ἐκδέω,v1saia---,PRED_CO
Leuven|0559-002|363|10,10,σπάρτον,σπάρτος,n-s---fa-,OBJ
Leuven|0559-002|363|11,11,καὶ,καί,b--------,AuxY
Leuven|0559-002|363|12,12,ἐκρέμασα,κρεμάννυμι,v1saia---,PRED_CO
Leuven|0559-002|363|13,13,λείαν,λεία,n-s---fa-,OBJ
Leuven|0559-002|363|14,14,μολιβδίνην,μολίβδινος,a-s---fa-,ATR
Leuven|0559-002|363|15,15,τὴν,ὁ,l-s---fa-,ATR
Leuven|0559-002|363|16,16,Ι,Ι,n-_---__-,APOS
Leuven|0559-002|363|17,17,καὶ,καί,b--------,COORD
Leuven|0559-002|363|18,18,ὑπέπηξα,ὑποπήγνυμι,v1saia---,PRED_CO
Leuven|0559-002|363|19,19,ἐπίουρον,ἐπίουρος,n-s---ma-,OBJ
Leuven|0559-002|363|20,20,ὑπὸ,ὑπό,r--------,AuxP
Leuven|0559-002|363|21,21,τὸ,ὁ,l-s---na-,ATR
Leuven|0559-002|363|22,22,ἄκρον,ἄκρον,n-s---na-,OBJ
Leuven|0559-002|363|23,23,τοῦ,ὁ,l-s---mg-,ATR
Leuven|0559-002|363|24,24,ὕσπληγγος,ὕσπληγξ,n-s---fg-,ATR
Leuven|0559-002|363|25,25,",",",",u--------,AuxX
Leuven|0559-002|363|26,26,τὸ,ὁ,l-s---na-,ATR
Leuven|0559-002|363|27,27,Ζ,Ζ,n--------,APOS
Leuven|0559-002|363|28,28,",",",",u--------,AuxX
Leuven|0559-002|363|29,29,ἵνα,ἵνα,c--------,AuxC
Leuven|0559-002|363|30,30,ἐπαναπαύηται,ἐπαναπαύω,v3spse---,ADV
Leuven|0559-002|363|31,31,τοῦ,ὁ,l-s---ng-,ATR
Leuven|0559-002|363|32,32,ὑσπληγγίου,ὑσπλήγγιον,n-s---ng-,ATR
Leuven|0559-002|363|33,33,τὸ,ὁ,l-s---na-,ATR
Leuven|0559-002|363|34,34,ἄκρον,ἄκρον,n-s---na-,OBJ
Leuven|0559-002|363|35,35,.,.,u--------,AuxK
