@ref,@id,@form,@lemma,@postag,@relation
Leuven|0559-002|185|1,1,ἔστω,εἰμί,v3spma---,PRED
Leuven|0559-002|185|2,2,γὰρ,γάρ,d--------,AuxY
Leuven|0559-002|185|3,3,βωμὸς,βωμός,n-s---mn-,SBJ
Leuven|0559-002|185|4,4,ἐκ,ἐκ,r--------,AuxP
Leuven|0559-002|185|5,5,λεπίδων,λεπίς,n-p---fg-,ATR_CO
Leuven|0559-002|185|6,6,χαλκῶν,χάλκεος,a-p---fg-,ATR
Leuven|0559-002|185|7,7,ἢ,ἤ,b--------,COORD
Leuven|0559-002|185|8,8,σιδηρῶνπεποιημένος,σιδηρῶνπεποιηννυμι,v-sppemn-,ATR_CO
Leuven|0559-002|185|9,9,",",",",u--------,AuxX
Leuven|0559-002|185|10,10,ὁ,ὁ,l-s---mn-,ATR
Leuven|0559-002|185|11,11,ΑΒΓ∠,ΑΒΓ∠,n-_---__-,APOS
Leuven|0559-002|185|12,12,",",",",u--------,AuxX
Leuven|0559-002|185|13,13,τρύπημα,τρύπημα,n-s---na-,OBJ
Leuven|0559-002|185|14,14,ἔχων,ἔχω,v-sppamn-,ADV
Leuven|0559-002|185|15,15,ἐν,ἐν,r--------,AuxP
Leuven|0559-002|185|16,16,μέσῳ,μέσος,a-s---nd-,ATR
Leuven|0559-002|185|17,17,τῷ,ὁ,l-s---nd-,ATR
Leuven|0559-002|185|18,18,ἐπιπύρῳ,ἐπίπυρον,n-s---nd-,ADV
Leuven|0559-002|185|19,19,τὸ,ὁ,l-s---na-,ATR
Leuven|0559-002|185|20,20,Ε,Ε,n--------,APOS
Leuven|0559-002|185|21,21,.,.,u--------,AuxK
