@ref,@id,@form,@lemma,@postag,@relation
Leuven|0559-002|49|1,1,βέλτιον,βελτίων,a-s---nac,ADV
Leuven|0559-002|49|2,2,δ’,δέ,b--------,AuxY
Leuven|0559-002|49|3,3,ἐν,ἐν,r--------,AuxP
Leuven|0559-002|49|4,4,τούτοις,οὗτος,p-p---nd-,ADV
Leuven|0559-002|49|5,5,ἀναστρέψει,ἀναστρέφω,v3sfia---,PRED
Leuven|0559-002|49|6,6,ὁ,ὁ,l-s---mn-,ATR
Leuven|0559-002|49|7,7,χαριεστέραν,χαρίεις,a-s---fac,ATR
Leuven|0559-002|49|8,8,ἐπινοῶν,ἐπινοέω,v-sppamn-,SBJ
Leuven|0559-002|49|9,9,διάθεσιν,διάθεσις,n-s---fa-,OBJ
Leuven|0559-002|49|10,10,.,.,u--------,AuxK
