@id,@form,@lemma,@postag,@relation
1,ἀρχὴν,ἀρχή,n-s---fa-,OBJ_CO
2,ἁπάντων,ἅπας,p-p---ng-,ATR
3,καὶ,καί,c--------,COORD
4,τέλος,τέλος,n-s---na-,OBJ_CO
5,ποιοῦ,ποιέω,v2spmm---,PRED
6,Θεόν,θεός,n-s---ma-,OBJ
7,.,.,u--------,AuxK
8,βίου,βίος,n-s---mg-,ATR
9,τὸ,ὁ,l-s---nn-,ATR
10,κέρδος,κέρδος,n-s---nn-,SBJ
11,εὖ,εὖ,d--------,ADV
12,βιοῦν,βιόω,v--pna---,OBJ
13,καθ’,κατά,r--------,AuxP
14,ἡμέραν,ἡμέρα,n-s---fa-,ADV
15,.,.,u--------,AuxK
16,E,E,z--------,PRED
17,γίνωσκε,γιγνώσκω,v2spma---,PRED
18,πάντα,πᾶς,p-p---na-,ATR
19,τῶν,ὁ,l-p---mg-,ATR
20,καλῶν,καλός,a-p---mg-,ATR
21,τὰ,ὁ,l-p---na-,ATR
22,δράματα,δρᾶμα,n-p---na-,OBJ
23,.,.,u--------,AuxK
24,δεινὸν,δεινός,a-s---nn-,PNOM
25,πένεσθαι,πένομαι,v--pnm---,SBJ
26,",",",",u--------,AuxX
27,χεῖρον,κακός,a-s---nnc,PNOM
28,δ’,δέ,c--------,AuxY
29,εὐπορεῖν,εὐπορέω,v--pna---,SBJ
30,κακῶς,κακός,d--------,ADV
31,.,.,u--------,AuxK
32,E,E,z--------,PRED
33,εὐεργετῶν,εὐεργετέω,v-sppamn-,ADV
34,νόμιζε,νομίζω,v2spma---,PRED
35,μιμεῖσθαι,μιμέομαι,v--pnm---,OBJ
36,Θεόν,θεός,n-s---ma-,SBJ
37,.,.,u--------,AuxK
38,ζήτει,ζητέω,v2spma---,PRED
39,θεοῦ,θεός,n-s---mg-,ATR
40,σοι,σύ,p-s---cd-,OBJ
41,χρηστότητα,χρηστότης,n-s---fa-,OBJ
42,χρηστὸς,χρηστός,a-s---mn-,PNOM
43,ὤν,εἰμί,v-sppamn-,ADV
44,.,.,u--------,AuxK
45,ἡ,ὁ,l-s---fn-,ATR
46,σὰρξ,σάρξ,n-s---fn-,SBJ
47,κρατείσθω,κρατέω,v3spmm---,PRED_CO
48,καὶ,καί,c--------,COORD
49,δαμαζέσθω,δαμάζω,v3spmm---,PRED_CO
50,καλῶς,καλός,d--------,ADV
51,.,.,u--------,AuxK
52,θυμὸν,θυμός,n-s---ma-,OBJ
53,χαλίνου,χαλινόω,v2spma---,PRED
54,",",",",u--------,AuxX
55,μὴ,μή,d--------,AuxC
56,φρενῶν,φρήν,n-p---fg-,OBJ
57,ἔξω,ἔξω,d--------,AuxP
58,πέσῃς,πίπτω,v2sasa---,ADV
59,.,.,u--------,AuxK
60,ἵστη,ἵστημι,v3siia---,PRED_CO
61,μὲν,μέν,g--------,AuxY
