@id,@form,@lemma,@postag,@relation
1,κατὰ,κατά,r--------,AuxP
2,τὴν,ὁ,l-s---fa-,ATR
3,αὐτὴν,αὐτός,p-s---fa-,ATR
4,αἰτίαν,αἰτία,n-s---fa-,ADV
5,ἐοίκασιν,ἔοικα,v3pria---,PRED
6,οἱ,ὁ,l-p---mn-,ATR
7,παλαιότατοι,παλαιός,a-p---mns,SBJ
8,τῶν,ὁ,l-p---mg-,ATR
9,ἰατρῶν,ἰατρός,n-p---mg-,ATR
10,τὰς,ὁ,l-p---fa-,ATR
11,πονηρὰς,πονηρός,a-p---fa-,ATR
12,δόξας,δόξα,n-p---fa-,OBJ
13,ἀνελέγκτους,ἀνέλεγκτος,a-p---fa-,ATR
14,ἐᾶσαι,ἐάω,v--ana---,OBJ
15,",",",",u--------,AuxX
16,καθ’,κατά,r--------,AuxP
17,ἣν,ὅς,p-s---fa-,ADV
18,καὶ,καί,c--------,AuxZ
19,τῶν,ὁ,l-p---mg-,ATR
20,νομοθετῶν,νομοθέτης,n-p---mg-,ATR
21,οἱ,ὁ,l-p---mn-,ATR
22,ἀρχαιότατοι,ἀρχαῖος,a-p---mns,SBJ
23,τὰ,ὁ,l-p---na-,ATR
24,μέγιστα,μέγας,a-p---nas,ADV
25,τῶν,ὁ,l-p---ng-,ATR
26,ἁμαρτημάτων,ἁμάρτημα,n-p---ng-,ATR
27,ἀτιμώρητα,ἀτιμώρητος,a-p---na-,PNOM
28,.,.,u--------,AuxK
29,E,E,z--------,ATR
30,μετριωτέρας,μέτριος,a-s---fgc,PNOM
31,γὰρ,γάρ,g--------,AuxY
32,οὔσης,εἰμί,v-sppafg-,ADV_CO
33,κατ’,κατά,r--------,AuxP
34,ἐκεῖνον,ἐκεῖνος,p-s---ma-,ATR
35,τὸν,ὁ,l-s---ma-,ATR
36,χρόνον,χρόνος,n-s---ma-,ADV
37,τῆς,ὁ,l-s---fg-,ATR
38,κακίας,κακία,n-s---fg-,ATR
39,καὶ,καί,c--------,AuxY
40,μή,μή,d--------,AuxZ
41,-τε,τε,c--------,COORD
42,ἀδικεῖν,ἀδικέω,v--pna---,OBJ_CO
43,ἐπιχειρούντων,ἐπιχειρέω,v-pppamg-,ADV_CO
44,τὰ,ὁ,l-p---na-,ATR
45,μέγιστα,μέγας,a-p---nas,OBJ
46,μή,μή,d--------,AuxZ
47,-τε,τε,c--------,COORD
48,ἀναισχυντεῖν,ἀναισχυντέω,v--pna---,OBJ_CO
49,ὑπομενόντων,ὑπομένω,v-pppamg-,ADV_CO
50,τὰ,ὁ,l-p---na-,ATR
51,φανερώτατα,φανερός,a-p---nas,OBJ
52,",",",",u--------,AuxX
53,πῶς,πῶς,d--------,ADV
54,ἄν,ἄν,g--------,AuxY
55,τις,τις,p-s---cn-,SBJ
56,ἢ,ἤ,c--------,AuxY
57,κόλασιν,κόλασις,n-s---fa-,OBJ
58,ὥριζε,ὁρίζω,v3siia---,PRED_CO
59,τοῖς,ὁ,l-p---md-,ATR
60,μη,μή,d--------,AuxZ
61,-δ’,δέ,c--------,AuxY
62,ὅλως,ὅλος,d--------,ADV
63,γεγενημένοις,γίγνομαι,v-prpmmd-,OBJ
64,",",",",u--------,AuxX
65,ἢ,ἤ,c--------,COORD
66,ἔλεγχον,ἔλεγχος,n-s---ma-,OBJ
67,ἐπῆγεν,ἐπάγω,v3siia---,PRED_CO
68,οἷς,ὅς,p-p---md-,OBJ
69,οὐδεὶς,οὐδείς,p-s---mn-,SBJ
70,ὅλως,ὅλος,d--------,ADV
71,εἶπεν,λέγω,v3saia---,ATR
72,;,;,u--------,AuxK
73,ἐπειδὴ,ἐπειδή,c--------,AuxC
74,δ’,δέ,c--------,AuxY
75,ἐν,ἐν,r--------,AuxP
76,τῷ,ὁ,l-s---md-,ATR
77,χρόνῳ,χρόνος,n-s---md-,ADV
78,τῆς,ὁ,l-s---fg-,ATR
79,κακίας,κακία,n-s---fg-,SBJ
80,αὐξανομένης,αὐξάνω,v-sppmfg-,ADV
81,οὔ,οὐ,d--------,AuxZ
82,-τε,τε,c--------,AuxY
83,ἀτόλμητον,ἀτόλμητος,a-s---nn-,PNOM_CO
84,οὐδὲν,οὐδείς,p-s---nn-,SBJ
85,ἔτι,ἔτι,d--------,ADV
86,τοῖς,ὁ,l-p---md-,ATR
87,ἀνθρώποις,ἄνθρωπος,n-p---md-,ADV
88,οὔ,οὐ,d--------,AuxZ
89,-τε,τε,c--------,COORD
90,ἄρρητον,ἄρρητος,a-s---nn-,PNOM_CO
91,ἦν,εἰμί,v3siia---,ADV
92,",",",",u--------,AuxX
93,οἱ,ὁ,l-p---mn-,ATR
94,μὲν,μέν,g--------,AuxY
95,νομοθέται,νομοθέτης,n-p---mn-,SBJ
96,πολλοὺς,πολύς,a-p---ma-,ATR
97,τρόπους,τρόπος,n-p---ma-,OBJ
98,καινοὺς,καινός,a-p---ma-,ATR
99,ἐξευρίσκουσι,ἐξευρίσκω,v3ppia---,PRED
100,τῶν,ὁ,l-p---fg-,ATR
101,ἐπὶ,ἐπί,r--------,AuxP
102,τοῖς,ὁ,l-p---md-,ATR
103,ἀδικοῦσι,ἀδικέω,v-pppamd-,ATR
104,τιμωριῶν,τιμωρία,n-p---fg-,ADV
105,.,.,u--------,AuxK
106,οἱ,ὁ,l-p---mn-,ATR
107,δ’,δέ,c--------,AuxY
108,ἀλήθειαν,ἀλήθεια,n-s---fa-,OBJ
109,τιμῶντες,τιμάω,v-pppamn-,ADV
110,ἐλέγχων,ἔλεγχος,n-p---mg-,ATR
111,ἰδέας,ἰδέα,n-p---fa-,OBJ
112,πολυτρόπους,πολύτροπος,a-p---fa-,ATR
113,ἐπὶ,ἐπί,r--------,AuxP
114,τοῖς,ὁ,l-p---md-,ATR
115,σοφισταῖς,σοφιστής,n-p---md-,ADV
116,",",",",u--------,AuxX
117,ὅπερ,ὅς,p-s---na-,OBJ
118,νῦν,νῦν,d--------,ADV
119,ἐοίκαμεν,ἔοικα,v1pria---,ATR
120,καὶ,καί,c--------,AuxZ
121,ἡμεῖς,ἐγώ,p-p---cn-,SBJ
122,ἂν,ἄν,g--------,AuxY
123,δράσειν,δράω,v--fna---,OBJ
124,",",",",u--------,AuxX
125,ἐξελέγχοντες,ἐξελέγχω,v-pppamn-,ADV
126,τοὺς,ὁ,l-p---ma-,ATR
127,ἀναιροῦντας,ἀναιρέω,v-pppama-,OBJ_CO
128,μὲν,μέν,g--------,AuxY
129,τῶν,ὁ,l-p---ng-,ATR
130,καθαιρόντων,καθαίρω,v-pppang-,ATR
131,φαρμάκων,φάρμακον,n-p---ng-,OBJ
132,τὴν,ὁ,l-s---fa-,ATR
133,ἑλκτικὴν,ἑλκτικός,a-s---fa-,ATR
134,δύναμιν,δύναμις,n-s---fa-,OBJ
135,ὧν,ὅς,p-p---ng-,OBJ
136,ἐκκενοῦσι,ἐκκενόω,v3ppia---,ATR
137,χυμῶν,χυμός,n-p---mg-,ATR
138,",",",",u--------,AuxX
139,μεταβλητικὴν,μεταβλητικός,a-s---fa-,ADV
140,δέ,δέ,c--------,COORD
141,τινα,τις,p-s---ca-,OBJ
142,φάσκοντας,φάσκω,v-pppama-,OBJ_CO
