@id,@form,@lemma,@postag,@relation
1,Ἀνακρέων,Ἀνακρέων,n-s---mn-,SBJ
2,ἰδών,ὁράω,v-sapamn-,ADV
3,με,ἐγώ,p-s---ca-,OBJ
4,ὁ,ὁ,l-s---mn-,ATR
5,Τήϊος,Τήϊος,a-s---mn-,ATR
6,μελωιδός,μελῳδός,a-s---mn-,ATR
7,(,(,u--------,AuxG
8,ὄναρ,ὄναρ,n-s---na-,OBJ
9,λέγω,λέγω,v1spia---,ExD
10,),),u--------,AuxG
11,προσεῖπεν,προσλέγω,v3saia---,PRED
12,·,·,u--------,AuxK
13,κα-,καί,c--------,AuxZ
14,κἀγὼ,ἐγώ,p-s---cn-,SBJ
15,δραμὼν,τρέχω,v-sapamn-,ADV
16,πρὸς,πρός,r--------,AuxP
17,αὐτόν,αὐτός,p-s---ma-,OBJ
18,περιπλάκην,περιπλέκω,v1saip---,PRED
19,φιλήσας,φιλέω,v-sapamn-,ADV
20,.,.,u--------,AuxK
21,γέρων,γέρων,n-s---mn-,SBJ_CO
22,μὲν,μέν,g--------,AuxY
23,ἦν,εἰμί,v3siia---,PRED
24,",",",",u--------,AuxX
25,καλὸς,καλός,a-s---mn-,SBJ_CO
26,δέ,δέ,c--------,AuxY
27,",",",",u--------,AuxX
28,καλὸς,καλός,a-s---mn-,SBJ_CO
29,δὲ,δέ,c--------,AuxY
30,καὶ,καί,c--------,COORD
31,φίλευνος,φίλευνος,a-s---mn-,SBJ_CO
32,·,·,u--------,AuxK
33,E,E,z--------,UNLINKED
34,τὸ,ὁ,l-s---na-,ATR
35,χεῖλος,χεῖλος,n-s---na-,OBJ
36,ὦζεν,ὄζω,v3siia---,PRED
37,οἴνου,οἶνος,n-s---mg-,ATR
38,·,·,u--------,AuxK
39,τρέμοντα,τρέμω,v-sppama-,ADV
40,δ’,δέ,c--------,AuxY
41,αὐτὸν,αὐτός,p-s---ma-,OBJ
42,ἤδη,ἤδη,d--------,ADV
43,Ἔρως,Ἔρως,n-s---mn-,SBJ
44,ἐχειραγώγει,χειραγωγέω,v3siia---,PRED
45,.,.,u--------,AuxK
46,ὃ,ὁ,l-s---mn-,SBJ
47,δ’,δέ,c--------,AuxY
48,ἐξελὼν,ἐξαιρέω,v-sapamn-,ADV
49,καρήνου,κάρηνος,n-s---ng-,ATR
50,ἐμοὶ,ἐγώ,p-s---cd-,OBJ
51,στέφος,στέφος,n-s---na-,OBJ
52,δίδωσι,δίδωμι,v3spia---,PRED
53,·,·,u--------,AuxK
54,τὸ,ὁ,l-s---na-,OBJ
55,δ’,δέ,c--------,AuxY
56,ὦζ’,ὄζω,v3siia---,PRED
57,Ἀνακρέοντος,Ἀνακρέων,n-s---mg-,OBJ
58,.,.,u--------,AuxK
59,ἐγὼ,ἐγώ,p-s---cn-,SBJ
60,δ’,δέ,c--------,AuxY
61,ὁ,ὁ,l-s---mn-,ATR
62,μωρὸς,μωρός,a-s---mn-,ATR
63,ἄρας,ἀείρω,v-sapamn-,ADV
64,ἐδησάμην,δέω,v1saim---,PRED
65,μετώπωι,μέτωπον,n-s---nd-,ADV
66,·,·,u--------,AuxK
67,καὶ,καί,c--------,AuxY
68,δῆθεν,δῆθεν,g--------,AuxY
69,ἄχρι,ἄχρι,r--------,AuxP
70,καὶ,καί,c--------,AuxZ
71,νῦν,νῦν,d--------,ADV
72,ἔρωτος,ἔρως,n-s---mg-,ADV
73,οὐ,οὐ,d--------,AuxZ
74,πέπαυμαι,παύω,v1srim---,PRED
75,.,.,u--------,AuxK
76,ἄγε,ἄγε,g--------,AuxY
77,",",",",u--------,AuxX
78,ζωγράφων,ζωγράφος,n-p---mg-,ATR
79,ἄριστε,ἀγαθός,a-s---mvs,ExD
80,",",",",u--------,AuxX
81,λυρικῆς,λυρικός,a-s---fg-,ATR
82,ἄκουε,ἀκούω,v2spma---,PRED
83,Μούσης,Μοῦσα,n-s---fg-,OBJ
84,E,E,z--------,OBJ
85,G_L,G,z--------,GAP
86,E,E,z--------,PRED
87,G_L,G,z--------,GAP
88,E,E,z--------,PRED
89,γράφε,γράφω,v2spma---,PRED
90,τὰς,ὁ,l-p---fa-,ATR
91,πόλεις,πόλις,n-p---fa-,OBJ
92,τὸ,ὁ,l-s---na-,ATR
93,πρῶτον,πρῶτος,a-s---na-,ADV
94,ἱλαράς,ἱλαρός,a-p---fa-,ATR_CO
95,τε,τε,c--------,AuxY
96,καὶ,καί,c--------,COORD
97,γελώσας,γελάω,v-pppafa-,ATR_CO
98,·,·,u--------,AuxK
99,ὁ,ὁ,l-s---mn-,ATR
100,δὲ,δέ,c--------,AuxY
101,κηρὸς,κηρός,n-s---mn-,SBJ
102,ἂν,ἄν,g--------,AuxY
103,δύναιτο,δύναμαι,v3spom---,PRED
104,",",",",u--------,AuxX
105,γράφε,γράφω,v2spma---,CO
106,καὶ,καί,c--------,AuxZ
107,νόμους,νόμος,n-p---ma-,OBJ
108,φιλούντων,φιλέω,v-pppamg-,ADV
109,.,.,u--------,AuxK
110,φιλοπαίγμονες,φιλοπαίγμων,a-p---fn-,ATR
111,δὲ,δέ,c--------,AuxY
112,Βάκχαι,Βάκχη,n-p---fn-,SBJ
113,ἑτεροπνόους,ἑτερόπνοοι,n-p---ma-,OBJ
114,ἐναύλους,ἔναυλος,n-p---ma-,ATR
115,E,E,z--------,PRED
116,G_L,G,z--------,GAP
117,E,E,z--------,PRED
118,τὸν,ὁ,l-s---ma-,ATR
119,ἄργυρον,ἄργυρος,n-s---ma-,OBJ
120,τορεύσας,τορεύω,v-sapamn-,ADV
121,Ἥφαιστέ,Ἥφαιστος,n-s---mv-,ExD
122,μοι,ἐγώ,p-s---cd-,OBJ
123,ποίησον,ποιέω,v2sama---,PRED
124,πανοπλίας,πανοπλία,n-p---fa-,OBJ
125,μὲν,μέν,g--------,AuxY
126,οὐχί,οὐ,d--------,AuxZ
127,·,·,u--------,AuxK
128,τί,τίς,p-s---nn-,SBJ
129,γὰρ,γάρ,g--------,AuxY
130,μάχαισι,μάχη,n-p---fd-,ADV_CO
131,κα-,καί,c--------,COORD
132,κἀμοί,ἐγώ,p-s---cd-,ADV_CO
133,;,;,u--------,AuxK
134,E,E,z--------,PRED
135,ποτήριον,ποτήριον,n-s---na-,OBJ
136,δὲ,δέ,c--------,AuxY
137,κοῖλον,κοῖλος,a-s---na-,ATR
138,ὅσον,ὅσος,p-s---na-,OBJ
139,δύνηι,δύω,v2spsm---,ATR
140,βάθυνον,βαθύνω,v2sama---,PRED
141,.,.,u--------,AuxK
142,καὶ,καί,c--------,AuxY
143,μὴ,μή,d--------,AuxZ
144,ποίει,ποιέω,v2spma---,PRED
145,κατ’,κατά,r--------,AuxP
146,αὐτό,αὐτός,p-s---na-,ADV
147,μή,μή,d--------,AuxZ
148,-τ’,τε,c--------,AuxY
149,ἄστρα,ἄστρον,n-p---na-,OBJ_CO
150,μή,μή,d--------,AuxZ
151,-τ’,τε,c--------,COORD
152,Ἀμάξας,Ἄμαξα,n-s---fg-,OBJ_CO
153,",",",",u--------,AuxX
154,μὴ,μή,d--------,AuxZ
155,στυγνὸν,στυγνός,a-s---ma-,ATR
156,Ὠρίωνα,Ὠρίων,n-s---ma-,CO
157,·,·,u--------,AuxK
158,τί,τίς,p-s---nn-,SBJ
159,Πλειάδων,Πλειάδες,n-p---fg-,ATR
160,μέλει,μέλω,v3spia---,PRED_CO
161,μοι,ἐγώ,p-s---cd-,OBJ
162,",",",",u--------,AuxX
163,τί,τίς,p-s---nn-,SBJ
164,δ’,δέ,c--------,COORD
165,ἀστέρος,ἀστήρ,n-s---mg-,PNOM
166,Βοώτεω,Βοώτης,n-s---mg-,ATR
167,;,;,u--------,AuxK
168,E,E,z--------,PRED_CO
169,ποίησον,ποιέω,v2sama---,PRED_CO
170,ἀμπέλους,ἄμπελος,n-p---fa-,OBJ_CO
171,μοι,ἐγώ,p-s---cd-,OBJ
172,",",",",u--------,AuxX
173,καὶ,καί,c--------,COORD
174,βότρυας,βότρυς,n-p---ma-,OBJ_CO
175,κατ’,κατά,r--------,AuxP
176,αὐτῶν,αὐτός,p-p---fg-,ADV
177,",",",",u--------,AuxX
178,ποίει,ποιέω,v2spma---,PRED_CO
179,δὲ,δέ,c--------,COORD
180,ληνὸν,ληνός,n-s---fa-,OBJ
181,οἴνου,οἶνος,n-s---mg-,ATR
182,",",",",u--------,AuxX
183,καὶ,καί,c--------,AuxY
184,χρυσέους,χρύσεος,a-p---ma-,OBJ
185,πατοῦντας,πατέω,v-pppama-,ADV
186,ὁμοῦ,ὁμοῦ,d--------,ADV
187,καλῶι,καλός,a-s---md-,ATR
188,Λυαίωι,Λυαῖος,n-s---md-,OBJ
189,Ἔρωτα,Ἔρως,n-s---ma-,OBJ_CO
190,καὶ,καί,c--------,COORD
191,Βάθυλλον,Βάθυλλος,n-s---ma-,OBJ_CO
192,.,.,u--------,AuxK
193,τὸν,ὁ,l-s---ma-,ATR
194,ἄργυρον,ἄργυρος,n-s---ma-,OBJ
195,τορεύσας,τορεύω,v-sapamn-,ADV
196,Ἥφαιστέ,Ἥφαιστος,n-s---mv-,ExD
197,μοι,ἐγώ,p-s---cd-,OBJ
198,ποίησον,ποιέω,v2sama---,PRED
199,πανοπλίαν,πανοπλία,n-s---fa-,OBJ
200,μὲν,μέν,g--------,AuxY
201,οὐχί,οὐ,d--------,AuxZ
202,·,·,u--------,AuxK
203,ποτήριον,ποτήριον,n-s---na-,OBJ
204,δὲ,δέ,c--------,AuxY
205,κοῖλον,κοῖλος,a-s---na-,ATR
206,ὅσον,ὅσος,p-s---na-,OBJ
207,δύνηι,δύω,v2spsm---,ATR
208,βάθυνον,βαθύνω,v2sama---,PRED
209,.,.,u--------,AuxK
210,ποίει,ποιέω,v2spma---,PRED
211,δέ,δέ,c--------,AuxY
212,μοι,ἐγώ,p-s---cd-,OBJ
213,κατ’,κατά,r--------,AuxP
214,αὐτοῦ,αὐτός,p-s---mg-,ADV
215,μή,μή,d--------,AuxZ
216,-τ’,τε,c--------,AuxY
217,ἄστρα,ἄστρον,n-p---na-,OBJ_CO
218,μή,μή,d--------,AuxZ
219,-τ’,τε,c--------,COORD
220,Ἀμάξας,Ἄμαξα,n-p---fa-,OBJ_CO
221,",",",",u--------,AuxX
222,μὴ,μή,d--------,AuxZ
223,στυγνὸν,στυγνός,a-s---ma-,ATR
224,Ὠρίωνα,Ὠρίων,n-s---ma-,CO
225,",",",",u--------,AuxX
226,ἀλλ’,ἀλλά,c--------,AuxY
227,ἀμπέλους,ἄμπελος,n-p---fa-,CO
228,χλοώσας,χλοάω,v-pppafa-,OBJ_CO
229,καὶ,καί,c--------,COORD
230,βότρυας,βότρυς,n-p---ma-,OBJ
231,γελῶντας,γελάω,v-pppama-,OBJ_CO
232,σὺν,σύν,r--------,AuxP
233,τῶι,ὁ,l-s---md-,ATR
234,καλῶι,καλός,a-s---md-,ATR
235,Λυαίωι,Λυαῖος,n-s---md-,ADV
236,.,.,u--------,AuxK
237,τὸν,ὁ,l-s---ma-,ATR
238,ἄργυρον,ἄργυρος,n-s---ma-,OBJ
239,τορεύων,τορεύω,v-sppamn-,ADV
240,Ἥφαιστέ,Ἥφαιστος,n-s---mv-,ExD
241,μοι,ἐγώ,p-s---cd-,OBJ
242,ποίησον,ποιέω,v2sama---,PRED
243,πανοπλίαν,πανοπλία,n-s---fa-,OBJ
244,μὲν,μέν,g--------,AuxY
245,οὐχί,οὐ,d--------,AuxZ
246,·,·,u--------,AuxK
247,τί,τίς,p-s---nn-,SBJ
248,γὰρ,γάρ,g--------,AuxY
249,μάχαισι,μάχη,n-p---fd-,ADV_CO
250,κα-,καί,c--------,COORD
251,κἀμοί,ἐγώ,p-s---cd-,ADV_CO
252,;,;,u--------,AuxK
253,E,E,z--------,PRED
254,ποτήριον,ποτήριον,n-s---na-,OBJ
255,δὲ,δέ,c--------,AuxY
256,κοῖλον,κοῖλος,a-s---na-,ATR
