@id,@form,@lemma,@postag,@relation
1,ἀγαθὰ,ἀγαθός,a-p---nn-,SBJ
2,πάντα,πᾶς,p-p---nn-,ATR
3,ὑπὸ,ὑπό,r--------,AuxP
4,τῶν,ὁ,l-p---ng-,ATR
5,κακῶν,κακός,a-p---ng-,OBJ
6,ἐδιώχθη,διώκω,v3saip---,PRED
7,",",",",u--------,AuxX
8,ὡς,ὡς,c--------,AuxZ
9,ἀσθενῆ,ἀσθενής,a-p---nn-,PNOM
10,ὄντα,εἰμί,v-pppann-,ADV
11,·,·,u--------,AuxK
12,εἰς,εἰς,r--------,AuxP
13,οὐρανὸν,οὐρανός,n-s---ma-,OBJ
14,δὲ,δέ,c--------,AuxY
15,ἀνῆλθον,ἀνέρχομαι,v3paia---,PRED
16,.,.,u--------,AuxK
17,καὶ,καί,c--------,AuxY
18,τα-,ὁ,l-p---na-,ATR
19,τἀγαθὰ,ἀγαθός,a-p---na-,OBJ
20,ἠρώτησαν,ἐρωτάω,v3paia---,PRED
21,τὸν,ὁ,l-s---ma-,ATR
22,Δία,Ζεύς,n-s---ma-,OBJ
23,",",",",u--------,AuxX
24,πῶς,πῶς,d--------,ADV
25,εἶναι,εἰμί,v--pna---,SBJ
26,δεῖ,δέω,v3spia---,OBJ
27,μετὰ,μετά,r--------,AuxP
28,ἀνθρώπων,ἄνθρωπος,n-p---mg-,ADV
29,.,.,u--------,AuxK
30,ὁ,ὁ,l-s---mn-,SBJ
31,δὲ,δέ,c--------,AuxY
32,εἶπε,λέγω,v3saia---,PRED
33,",",",",u--------,AuxX
34,μὴ,μή,d--------,AuxZ
35,μετ’,μετά,r--------,AuxP
36,ἀλλήλων,ἀλλήλων,p-p---ng-,ADV
37,πάντα,πᾶς,p-p---na-,OBJ
38,",",",",u--------,AuxX
39,ἓν,εἷς,m-s---na-,OBJ
40,δὲ,δέ,c--------,AuxY
41,καθ’,κατά,r--------,AuxP
42,ἓν,εἷς,m-s---na-,ADV
43,τοῖς,ὁ,l-p---md-,ATR
44,ἀνθρώποις,ἄνθρωπος,n-p---md-,OBJ
45,ἐπέρχεσθαι,ἐπέρχομαι,v--pnm---,OBJ
46,.,.,u--------,AuxK
47,διὰ,διά,r--------,AuxP
48,τοῦτο,οὗτος,p-s---na-,ADV
49,τὰ,ὁ,l-p---nn-,ATR
50,μὲν,μέν,g--------,AuxY
51,κακὰ,κακός,a-p---nn-,SBJ
52,συνεχῆ,συνεχής,a-p---nn-,PNOM
53,τοῖς,ὁ,l-p---md-,ATR
54,ἀνθρώποις,ἄνθρωπος,n-p---md-,ADV
55,",",",",u--------,AuxX
56,ὡς,ὡς,c--------,AuxZ
57,πλησίον,πλησίον,r--------,PNOM
58,ὄντα,εἰμί,v-pppann-,ADV
59,",",",",u--------,AuxX
60,ἐπέρχεται,ἐπέρχομαι,v3spim---,PRED_CO
61,",",",",u--------,AuxX
62,τὰ,ὁ,l-p---nn-,ATR
63,δὲ,δέ,c--------,COORD
64,ἀγαθὰ,ἀγαθός,a-p---nn-,SBJ
65,βράδιον,βράδιον,d-------c,ADV
66,ἐξ,ἐκ,r--------,AuxP
67,οὐρανοῦ,οὐρανός,n-s---mg-,ADV
68,κάτεισι,κατέρχομαι,v3spia---,PRED_CO
69,.,.,u--------,AuxK
70,ὁ,ὁ,l-s---mn-,ATR
71,λόγος,λόγος,n-s---mn-,SBJ
72,δηλοῖ,δηλόω,v3spia---,PRED
73,",",",",u--------,AuxX
74,ὅτι,ὅτι,c--------,AuxC
75,ἀγαθῷ,ἀγαθός,a-s---nd-,OBJ
76,μὲν,μέν,g--------,AuxY
77,οὐδεὶς,οὐδείς,p-s---mn-,SBJ
78,ταχέως,ταχύς,d--------,ADV
79,ἐπιτυγχάνει,ἐπιτυγχάνω,v3spia---,OBJ_CO
80,",",",",u--------,AuxX
81,ὑπὸ,ὑπό,r--------,AuxP
82,δὲ,δέ,c--------,COORD
83,τῶν,ὁ,l-p---ng-,ATR
84,κακῶν,κακός,a-p---ng-,OBJ
85,ἕκαστος,ἕκαστος,p-s---mn-,SBJ
86,καθ’,κατά,r--------,AuxP
87,ἑκάστην,ἕκαστος,p-s---fa-,ADV
88,πλήττεται,πλήσσω,v3spim---,OBJ_CO
89,.,.,u--------,AuxK
90,ξύλινόν,ξύλινος,a-s---ma-,ATR
91,τις,τις,p-s---cn-,SBJ
92,Ἑρμῆν,Ἑρμῆς,n-s---ma-,OBJ
93,κατασκευάσας,κατασκευάζω,v-sapamn-,ADV
94,",",",",u--------,AuxX
95,προσενεγκὼν,προσφέρω,v-sapamn-,ADV
96,ἐπώλει,πωλέω,v3siia---,PRED
97,.,.,u--------,AuxK
98,μηδενὸς,μηδείς,p-s---mg-,SBJ
