@id,@form,@lemma,@postag,@relation
1,"""","""",u--------,AuxG
2,καὶ,καί,c--------,AuxY
3,ἔρρηξεν,ῥήγνυμι,v3saia---,PRED_CO
4,ὁ,ὁ,l-s---mn-,ATR
5,Θεὸς,θεός,n-s---mn-,SBJ
6,τὸ,ὁ,l-s---na-,ATR
7,τραῦμα,τραῦμα,n-s---na-,OBJ
8,τὸ,ὁ,l-s---na-,ATR
9,ἐν,ἐν,r--------,AuxP
10,σιαγόνι,σιαγών,n-s---fd-,ATR
11,",",",",u--------,AuxX
12,καὶ,καί,c--------,COORD
13,ἐξῆλθεν,ἐξέρχομαι,v3saia---,PRED_CO
14,ἐξ,ἐκ,r--------,AuxP
15,αὐτοῦ,αὐτός,p-s---ng-,OBJ
16,ὕδωρ,ὕδωρ,n-s---nn-,SBJ
17,"""","""",u--------,AuxG
18,.,.,u--------,AuxK
19,ἀντὶ,ἀντί,r--------,AuxP
20,τοῦ,ὁ,l-s---ng-,ADV
21,·,·,u--------,AuxK
22,E,E,z--------,PRED
23,ἔρρηξε,ῥήγνυμι,v3saia---,PRED_CO
24,τῇ,ὁ,l-s---fd-,ATR
25,πληγῇ,πληγή,n-s---fd-,ADV
26,τῆς,ὁ,l-s---fg-,ATR
27,σιαγόνος,σιαγών,n-s---fg-,ATR
28,τὴν,ὁ,l-s---fa-,ATR
29,γῆν,γῆ,n-s---fa-,OBJ
30,",",",",u--------,AuxX
31,καὶ,καί,c--------,COORD
32,ἐξῆλθεν,ἐξέρχομαι,v3saia---,PRED_CO
33,ὕδατα,ὕδωρ,n-p---nn-,SBJ
34,.,.,u--------,AuxK
35,"""","""",u--------,AuxG
36,καὶ,καί,c--------,AuxY
37,ἐξῆλθον,ἐξέρχομαι,v3paia---,PRED
38,υἱοὶ,υἱός,n-p---mn-,SBJ
39,Βενιαμίν,Βενιαμίν,n-s---m--,ATR
40,"""","""",u--------,AuxG
41,.,.,u--------,AuxK
42,τίνος,τίς,p-s---ng-,ADV
43,ἕνεκεν,ἕνεκα,r--------,AuxP
44,ἡττῶνται,ἡσσάομαι,v3ppim---,PRED
45,δικαίως,δίκαιος,d--------,ADV
46,ἐπεξελθόντες,ἐπεξέρχομαι,v-papamn-,ADV
47,;,;,u--------,AuxK
48,ἢ,ἤ,c--------,AuxY
49,δηλονότι,δηλονότι,d--------,ADV
50,διὰ,διά,r--------,AuxP
51,προλαβούσας,προλαμβάνω,v-papafa-,ATR
52,αἰτίας,αἰτία,n-p---fa-,ADV
53,.,.,u--------,AuxK
54,E,E,z--------,PRED
55,καὶ,καί,c--------,AuxY
56,ὁ,ὁ,l-s---mn-,ATR
57,ψαλμός,ψαλμός,n-s---mn-,SBJ
58,φησιν,φημί,v3spia---,PRED
59,·,·,u--------,AuxK
60,"""","""",u--------,AuxG
61,ὅταν,ὅταν,c--------,AuxC
62,λάβω,λαμβάνω,v1sasa---,ADV
63,καιρὸν,καιρός,n-s---ma-,OBJ
64,",",",",u--------,AuxX
65,ἐγὼ,ἐγώ,p-s---cn-,SBJ
66,εὐθύτητας,εὐθύτης,n-p---fa-,OBJ
67,κρινῶ,κρίνω,v1sfia---,PRED
68,"""","""",u--------,AuxG
69,.,.,u--------,AuxK
70,εἶτα,εἶτα,d--------,ADV
71,μετὰ,μετά,r--------,AuxP
72,τὸ,ὁ,l-s---na-,ATR
73,ἡττηθῆναι,ἡσσάομαι,v--anp---,ADV
74,καὶ,καί,c--------,AuxY
75,μίαν,εἷς,m-s---fa-,OBJ_CO
76,καὶ,καί,c--------,COORD
77,δευτέραν,δεύτερος,a-s---fa-,OBJ_CO
78,",",",",u--------,AuxX
79,μετῆλθεν,μετέρχομαι,v3saia---,PRED
80,ἡ,ὁ,l-s---fn-,ATR
81,ὀργὴ,ὀργή,n-s---fn-,SBJ
82,ἐπὶ,ἐπί,r--------,AuxP
83,τοὺς,ὁ,l-p---ma-,ATR
84,ἠδικηκότας,ἀδικέω,v-prpama-,OBJ
85,",",",",u--------,AuxX
86,νικῶσι,νικάω,v-pppamd-,ADV
87,δικαίαν,δίκαιος,a-s---fa-,ATR
88,δίκην,δίκη,n-s---fa-,OBJ
89,.,.,u--------,AuxK
90,θαυμάσαι,θαυμάζω,v--ana---,SBJ
91,δὲ,δέ,c--------,AuxY
92,ἄξιον,ἄξιος,a-s---nn-,PNOM
93,τὸ,ὁ,l-s---nn-,ATR
94,πλῆθος,πλῆθος,n-s---nn-,SBJ
95,τῶν,ὁ,l-p---mg-,ATR
96,Ἰσραηλιτῶν,Ἰσραηλίτης,n-p---mg-,ATR
97,",",",",u--------,AuxX
98,ὅτι,ὅτι,c--------,AuxC
99,",",",",u--------,AuxX
100,δικαίως,δίκαιος,d--------,ADV
101,τοῖς,ὁ,l-p---md-,ATR
102,Βενιαμίταις,Βενιαμίτης,n-p---md-,OBJ
103,ἐπελθόντες,ἐπέρχομαι,v-papamn-,ADV_CO
104,",",",",u--------,AuxX
105,καὶ,καί,c--------,COORD
106,ἡττηθέντες,ἡσσάομαι,v-pappmn-,ADV_CO
107,",",",",u--------,AuxX
108,οὐκ,οὐ,d--------,AuxZ
109,ἐνενόησάν,ἐννοέω,v3paia---,APOS_CO
110,τι,τις,p-s---na-,OBJ
111,πονηρὸν,πονηρός,a-s---na-,ATR
112,κατὰ,κατά,r--------,AuxP
113,τοῦ,ὁ,l-s---mg-,ATR
114,Θεοῦ,θεός,n-s---mg-,ADV
115,",",",",u--------,AuxX
116,ἀλλὰ,ἀλλά,c--------,COORD
117,μᾶλλον,μάλα,d-------c,ADV
118,οὐ,οὐ,d--------,AuxZ
119,-δὲ,δέ,c--------,MWE
120,ἐπαύσαντο,παύω,v3paim---,APOS_CO
121,προκλαίοντες,προκλαίω,v-pppamn-,ADV
122,",",",",u--------,AuxX
123,ἕως,ἕως,r--------,AuxC
124,ὅτε,ὅτε,c--------,AuxC
125,δίκην,δίκη,n-s---fa-,OBJ
126,ἔλαβον,λαμβάνω,v3paia---,ADV
127,κατὰ,κατά,r--------,AuxP
128,τῶν,ὁ,l-p---mg-,ATR
129,ἠδικηκότων,ἀδικέω,v-prpamg-,ADV
130,.,.,u--------,AuxK
131,E,E,z--------,PRED
132,οὐ,οὐ,d--------,AuxZ
133,καταμεμφόμενοι,καταμέμφομαι,v-pppmmn-,ADV
134,τοῦ,ὁ,l-s---mg-,ATR
135,Θεοῦ,θεός,n-s---mg-,OBJ
136,εἶπον,λέγω,v3paia---,PRED
137,·,·,u--------,AuxK
138,ἀλλὰ,ἀλλά,c--------,AuxY
139,ἀπόχρη,ἀποχράω,v3spia---,PRED
140,τοῦτο,οὗτος,p-s---nn-,SBJ
141,.,.,u--------,AuxK
142,τρόπον,τρόπος,n-s---ma-,OBJ
143,μαθεῖν,μανθάνω,v--ana---,OBJ
144,ἱκέτευον,ἱκετεύω,v1siia---,PRED
145,.,.,u--------,AuxK
146,τό,ὁ,l-s---nn-,SBJ
147,·,·,u--------,AuxK
148,E,E,z--------,PRED
149,"""","""",u--------,AuxG
150,Βενιαμὶν,Βενιαμίν,n-s---m--,ExD
151,λύκος,λύκος,n-s---mn-,SBJ
152,ἅρπαξ,ἅρπαξ,n-s---mn-,ATR
153,·,·,u--------,AuxK
154,E,E,z--------,PRED
155,πρωῒ,πρωΐ,d--------,ADV
156,ἔδεται,ἐσθίω,v3spim---,PRED_CO
157,"""","""",u--------,AuxG
158,",",",",u--------,AuxX
159,καὶ,καί,c--------,COORD
160,τὸ,ὁ,l-s---na-,ATR
161,ἑξῆς,ἑξῆς,d--------,ADV
162,.,.,u--------,AuxK
163,E,E,z--------,PRED_CO
164,"""","""",u--------,AuxG
165,διαδώσει,διαδίδωμι,v3sfia---,PRED
166,τροφὴν,τροφή,n-s---fa-,OBJ
167,"""","""",u--------,AuxG
168,",",",",u--------,AuxY
169,ἐνταῦθα,ἐνταῦθα,d--------,ADV
170,πληροῦται,πληρόω,v3spim---,CO
171,.,.,u--------,AuxK
172,καὶ,καί,c--------,AuxY
173,γὰρ,γάρ,g--------,AuxY
174,πρότερον,πρότερος,d-------c,ADV
175,νικήσας,νικάω,v-sapamn-,ADV
176,",",",",u--------,AuxX
177,ἔσχατον,ἔσχατος,a-s---nn-,ATR
178,βρῶμα,βρῶμα,n-s---nn-,SBJ
179,τοῦ,ὁ,l-s---mg-,ATR
180,λαοῦ,λαός,n-s---mg-,ATR
181,γέγονε,γίγνομαι,v3sria---,PRED
182,.,.,u--------,AuxK
183,τί,τίς,p-s---na-,ADV
184,δήποτε,δήποτε,d--------,ADV
185,προσέταξαν,προστάσσω,v3paia---,PRED
186,οἱ,ὁ,l-p---mn-,ATR
187,υἱοὶ,υἱός,n-p---mn-,SBJ
188,Ἰσραὴλ,Ἰσραήλ,n--------,ATR
189,τοῖς,ὁ,l-p---md-,OBJ
190,διακοτοῖς,διακοτέω,v2spoa---,ATR
191,ἐκ,ἐκ,r--------,AuxP
192,τοῦ,ὁ,l-s---mg-,ATR
193,Βενιαμὶν,Βενιαμίν,n-s---m--,OBJ
194,ἐκ,ἐκ,r--------,AuxP
195,τῶν,ὁ,l-p---fg-,ADV
