@id,@form,@lemma,@postag,@relation
1,ὑπὸ,ὑπό,r--------,AuxP
2,τῶν,ὁ,l-p---ng-,ATR
3,κακῶν,κακός,a-p---ng-,OBJ
4,τὰ,ὁ,l-p---nn-,ATR
5,ἀγαθὰ,ἀγαθός,a-p---nn-,SBJ
6,ἐδιώχθη,διώκω,v3saip---,PRED
7,ὡς,ὡς,c--------,AuxC
8,ἀσθενῆ,ἀσθενής,a-p---nn-,PNOM
9,ὅντα,εἰμί,v-pppann-,ADV
10,·,·,u--------,AuxK
11,εἰς,εἰς,r--------,AuxP
12,οὐρανὸν,οὐρανός,n-s---ma-,OBJ
13,δὲ,δέ,b--------,AuxY
14,ἀνῆλθεν,ἀνέρχομαι,v3saia---,PRED
15,.,.,u--------,AuxK
16,τὰ,ὁ,l-p---nn-,ATR
17,δὲ,δέ,b--------,AuxY
18,ἀγαθὰ,ἀγαθός,a-p---nn-,SBJ
19,ἠρώτησαν,ἐρωτάω,v3paia---,PRED
20,τὸν,ὁ,l-s---ma-,ATR
21,Δία,Ζεύς,n-s---ma-,OBJ
22,πῶς,πῶς,d--------,ADV
23,εἶναι,εἰμί,v--pna---,OBJ
24,μετ’,μετά,r--------,AuxP
25,ἀνθρώπων,ἄνθρωπος,n-p---mg-,OBJ
26,.,.,u--------,AuxK
27,ὁ,ὁ,l-s---mn-,SBJ
28,δὲ,δέ,b--------,AuxY
29,εἶπεν,λέγω,v3saia---,PRED
30,μὴ,μή,d--------,AuxZ
31,μετ’,μετά,r--------,AuxP
32,ἀλλήλων,ἀλλήλων,p-p---ng-,ADV_CO
33,πάντα,πᾶς,a-p---na-,ADV
34,",",",",u--------,AuxX
35,ἓν,εἷς,d--------,ADV_CO
36,δὲ,δέ,b--------,COORD
37,καθ’,κατά,r--------,AuxP
38,ἓν,εἷς,d--------,ADV
39,τοῖς,ὁ,l-p---md-,ATR
40,ἀνθρώποις,ἄνθρωπος,n-p---md-,OBJ
41,ἐπέρχεσθαι,ἐπέρχομαι,v--pnm---,OBJ_CO
42,.,.,u--------,AuxK
43,διὰ,διά,r--------,AuxP
44,τοῦτο,οὗτος,p-s---na-,ADV
45,τὰ,ὁ,l-p---nn-,ATR
46,μὲν,μέν,g--------,AuxY
47,κακὰ,κακός,a-p---nn-,SBJ_CO
48,συνεχῆ,συνεχής,a-p---nn-,ADV
49,τοῖς,ὁ,l-p---md-,ATR
50,ἀνθρώποις,ἄνθρωπος,n-p---md-,OBJ
51,",",",",u--------,AuxX
52,ὡς,ὡς,d--------,AuxZ
53,πλησίον,πλησίον,d--------,PNOM
54,ὄντα,εἰμί,v-pppann-,ADV
55,",",",",u--------,AuxX
56,ἐπέρχεται,ἐπέρχομαι,v3spim---,PRED_CO
57,",",",",u--------,AuxX
