@id,@form,@lemma,@postag,@relation
1,ἑστίη,ἑστία,n-s---fv-,ExD
2,",",",",u--------,AuxX
3,ἥτε,ὅστε,p-s---fn-,SBJ
4,ἄνακτος,ἄναξ,n-s---mg-,ATR
5,Ἀπόλλωνος,Ἀπόλλων,n-s---mg-,ATR
6,ἑκάτοιο,ἕκατος,n-s---mg-,ATR
7,Πυθοῖ,Πυθώ,n-s---fd-,ADV
8,ἐν,ἐν,r--------,AuxP
9,ἠγαθέῃ,ἠγάθεος,a-s---fd-,ATR
10,ἱερὸν,ἱερός,a-s---ma-,ATR
11,δόμον,δόμος,n-s---ma-,OBJ
12,ἀμφιπολεύεις,ἀμφιπολεύω,v2spia---,ATR
13,",",",",u--------,AuxX
14,αἰεὶ,ἀεί,d--------,ADV
15,σῶν,σός,a-p---ng-,ATR
16,πλοκάμων,πλόκαμος,n-p---mg-,ATR
17,ἀπολείβεται,ἀπολείβω,v3spim---,PRED
18,ὑγρὸν,ὑγρός,a-s---nn-,ATR
19,ἔλαιον,ἔλαιον,n-s---nn-,SBJ
20,·,·,u--------,AuxK
21,ἔρχεο,ἔρχομαι,v2spmm---,PRED
22,τόνδ’,ὅδε,p-s---ma-,ATR
23,ἀνὰ,ἀνά,r--------,AuxP
24,οἶκον,οἶκος,n-s---ma-,OBJ
25,",",",",u--------,AuxY
26,ἕν’,εἷς,m-s---ma-,ATR
27,ἔρχεο,ἔρχομαι,v2spmm---,CO
28,θυμὸν,θυμός,n-s---ma-,OBJ
29,ἔχουσα,ἔχω,v-sppafn-,ADV
30,σὺν,σύν,r--------,AuxP
31,Διὶ,Ζεύς,n-s---md-,ADV
32,μητιόεντι,μητιόεις,a-s---md-,ATR
33,·,·,u--------,AuxK
34,χάριν,χάρις,n-s---fa-,OBJ
35,δ’,δέ,c--------,AuxY
36,ἅμ’,ἅμα,d--------,ADV
37,ὄπασσον,ὀπάζω,v2sama---,PRED
38,ἀοιδῇ,ἀοιδή,n-s---fd-,ADV
39,.,.,u--------,AuxK
