@id,@form,@lemma,@postag
1,Φαρνάβαζος,Φαρνάβαζος,n-s---mn-
2,δὲ,δέ,d--------
3,τέως,τέως,d--------
4,μὲν,μέν,d--------
5,κατεῖχε,κατέχω,v3siia---
6,τοὺς,ὁ,l-p---ma-
7,πρέσβεις,πρέσβυς,n-p---ma-
8,",",punc1,u--------
9,φάσκων,φάσκω,v-sppamn-
10,τοτὲ,τοτέ,d--------
11,μὲν,μέν,d--------
12,ἀνάξειν,ἀνάγω,v--fna---
13,αὐτοὺς,αὐτός,p-p---ma-
14,παρὰ,παρά,r--------
15,βασιλέα,βασιλεύς,n-s---ma-
16,",",punc1,u--------
17,τοτὲ,τοτέ,d--------
18,δὲ,δέ,c--------
19,οἴκαδε,οἴκαδε,d--------
20,ἀποπέμψειν,ἀποπέμπω,v--fna---
21,",",punc1,u--------
22,ὡς,ὡς,c--------
23,μηδὲν,μηδείς,p-s---na-
24,μέμψησθε,μέμφομαι,v2pasm---
25,·,punc1,u--------
