@id,@form,@lemma,@postag
1,ὀλίγων,ὀλίγος,a-p---mg-
2,δʼ,δέ,d--------
3,ὄντων,εἰμί,v-pppamg-
4,Λακεδαιμονίων,Λακεδαιμόνιος,n-p---mg-
5,",",punc1,u--------
6,Θεσπιεῖς,Θεσπιεύς,n-p---ma-
7,γὰρ,γάρ,d--------
8,μόνους,μόνος,a-p---ma-
9,παρακατέσχε,παρακατέχω,v3saia---
10,",",punc1,u--------
11,καὶ,καί,c--------
12,τοὺς,ὁ,l-p---ma-
13,σύμπαντας,σύμπας,a-p---ma-
14,ἔχων,ἔχω,v-sppamn-
15,οὐ,οὐ,d--------
16,πλείους,πλέως,a-p---ma-
17,τῶν,ὁ,l-p---mg-
18,πεντακοσίων,πεντακόσιοι,a-p---mg-
19,",",punc1,u--------
20,ἕτοιμος,ἑτοῖμος,a-s---mn-
21,ἦν,εἰμί,v3siia---
22,ὑποδέξασθαι,ὑποδέχομαι,v--anm---
23,τὸν,ὁ,l-s---ma-
24,ὑπὲρ,ὑπέρ,r--------
25,τῆς,ὁ,l-s---fg-
26,Ἑλλάδος,Ἑλλάς,n-s---fg-
27,θάνατον,θάνατος,n-s---ma-
28,.,punc1,u--------
