@id,@form,@lemma,@postag
1,τοῦ,ὁ,l-s---mg-
2,δὲ,δέ,d--------
3,βασιλέως,βασιλεύς,n-s---mg-
4,περὶ,περί,r--------
5,ταῦτα,οὗτος,p-p---na-
6,διατρίβοντος,διατρίβω,v-sppamg-
7,",",punc1,u--------
8,κατέπλευσεν,καταπλέω,v3saia---
9,ὁ,ὁ,l-s---mn-
10,στόλος,στόλος,n-s---mn-
11,ἐκ,ἐκ,r--------
12,τῆς,ὁ,l-s---fg-
13,Εὐβοίας,Εὔβοια,n-s---fg-
14,εἰς,εἰς,r--------
15,τὴν,ὁ,l-s---fa-
16,Ἀττικήν,Ἀττική,n-s---fa-
17,",",punc1,u--------
18,πεπορθηκὼς,πορθέω,v-srpamn-
19,τήν,ὁ,l-s---fa-
20,τε,τε,d--------
21,Εὔβοιαν,Εὔβοια,n-s---fa-
22,καὶ,καί,c--------
23,τὴν,ὁ,l-s---fa-
24,παράλιον,παράλιον,n-s---na-
25,τῆς,ὁ,l-s---fg-
26,Ἀττικῆς,Ἀττική,n-s---fg-
27,.,punc1,u--------
