@id,@form,@lemma,@postag
1,διόπερ,διόπερ,d--------
2,ἐνταῦθα,ἐνταῦθα,d--------
3,προσαναλαβὼν,προσαναλαμβάνω,v-sapamn-
4,τὴν,ὁ,l-s---fa-
5,δύναμιν,δύναμις,n-s---fa-
6,μετεπέμψατο,μεταπέμπω,v3saim---
7,τοὺς,ὁ,l-p---ma-
8,ἀπὸ,ἀπό,r--------
9,τῆς,ὁ,l-s---fg-
10,Εὐρώπης,Εὐρώπη,n-s---fg-
11,συμμάχους,σύμμαχος,a-p---ma-
12,",",punc1,u--------
13,οὐ,οὐ,d--------
14,πολὺ,πολύς,a-s---na-
15,λείποντας,λείπω,v-pppama-
16,τῶν,ὁ,l-p---fg-
17,εἴκοσι,εἴκοσι,a--------
18,μυριάδων,μυριάς,n-p---fg-
19,",",punc1,u--------
20,ὥστʼ,ὥστε,c--------
21,ἔχειν,ἔχω,v--pna---
22,αὐτὸν,αὐτός,p-s---ma-
23,τοὺς,ὁ,l-p---ma-
24,σύμπαντας,σύμπας,a-p---ma-
25,οὐκ,οὐ,d--------
26,ἐλάττους,ἐλάσσων,a-p---mac
27,τῶν,ὁ,l-p---fg-
28,ἑκατὸν,ἑκατόν,a--------
29,μυριάδων,μυριάς,n-p---fg-
30,χωρὶς,χωρίς,r--------
31,τῆς,ὁ,l-s---fg-
32,ναυτικῆς,ναυτικός,a-s---fg-
33,δυνάμεως,δύναμις,n-s---fg-
34,.,punc1,u--------
